# limit = 10.1729
#
# x           y           z           vx          vy          vz          s           m
 4.6141e-01 -2.0197e+00 -9.9080e-01 -2.8185e+00 -4.6441e-01  3.9653e+00  4.8870e+00  1.0000e+00
 2.8235e-02  5.6132e-01 -5.7888e-02  1.0377e+01 -2.8160e+00 -1.1386e+01  1.5660e+01  1.0000e+00
 1.0531e+01  3.2826e-01  2.0581e+00  3.4705e+01  1.8451e+00  6.8281e+00  3.5419e+01  1.0000e+00
-3.1558e-01  5.5323e-01  2.2122e-01 -8.8181e+00  1.7190e+01  8.4742e+00  2.1096e+01  1.0000e+00
-8.7852e+00  3.3825e+00  5.3686e+00 -2.9774e+01  1.1045e+01  1.7590e+01  3.6303e+01  1.0000e+00
 3.7633e+00 -1.3184e+00  1.0917e+01  1.3044e+01 -3.7905e+00  3.6690e+01  3.9124e+01  1.0000e+00
 7.0597e-01 -8.9109e+00 -6.2521e+00  1.6869e+00 -2.9937e+01 -2.0408e+01  3.6270e+01  1.0000e+00
-5.0792e-01  1.5910e+00  8.8466e-01  1.5351e+00 -6.4376e+00 -3.3694e+00  7.4264e+00  1.0000e+00
-1.4272e+01  1.0350e+01  3.1635e+01 -4.5560e+01  3.3394e+01  1.0467e+02  1.1894e+02  1.0000e+00
 6.4027e+00 -3.1662e+00  1.4593e-01  1.1484e+02 -6.2198e+01  3.0595e+00  1.3064e+02  1.0000e+00
 2.3792e+00  2.7830e+00  1.9578e+00  3.5438e+00  5.9097e+00  3.2119e+00  7.6026e+00  1.0000e+00
 2.2602e-01  5.1270e-01 -3.1701e-03  6.6689e+00  1.0278e+01  7.4772e+00  1.4353e+01  1.0000e+00
 3.5318e-01  3.3027e-01  8.4428e-01 -1.0034e+01 -4.5564e+00 -1.3843e+01  1.7694e+01  1.0000e+00
 3.1013e+00  5.1851e-01 -7.5626e-01  1.0445e+01  3.2534e+00 -9.6698e-01  1.0982e+01  1.0000e+00
-2.4967e-01  4.4592e-01  7.0162e-02 -2.3627e+01 -1.1126e+01 -1.3844e+01  2.9558e+01  1.0000e+00
-4.0494e+00 -5.0676e-01 -3.4527e+00 -1.1975e+01 -2.5505e+00 -7.8257e+00  1.4531e+01  1.0000e+00
 6.3886e+00 -6.6544e+00 -7.5550e+00  2.1339e+01 -2.2345e+01 -2.5794e+01  4.0249e+01  1.0000e+00
-1.3531e-01  5.2294e-01 -5.9291e-02 -4.0128e-01  6.6214e+00 -6.2641e-01  6.6630e+00  1.0000e+00
-1.2522e-01  5.7474e-01  2.6720e-01  1.7976e+01  9.1503e+00  2.2358e+01  3.0112e+01  1.0000e+00
 2.2156e+01  1.8283e+01 -8.0314e+00  7.3494e+01  5.8946e+01 -2.5227e+01  9.7531e+01  1.0000e+00
-6.2933e-02  6.3448e-01  3.6567e-01  1.1027e+01  2.5711e+01  1.4680e+01  3.1594e+01  1.0000e+00
-3.0085e-01  6.9144e-01 -4.4415e-02  1.4178e+01 -1.9946e+00  2.3009e+00  1.4501e+01  1.0000e+00
-7.0382e-01 -1.4824e-01  1.3018e+00 -1.0973e+01 -1.5642e+01  2.1636e+01  2.8865e+01  1.0000e+00
-4.7313e+00  8.8344e+00 -9.0383e+00 -1.6055e+01  3.0775e+01 -3.0764e+01  4.6381e+01  1.0000e+00
-2.8841e-01  1.0231e+01 -4.5644e+00 -1.2126e+00  3.4334e+01 -1.5108e+01  3.7530e+01  1.0000e+00
-2.4402e+00  1.1463e+00 -4.4829e+00 -9.0857e+00  5.8526e+00 -1.2132e+01  1.6248e+01  1.0000e+00
 3.4719e+00 -8.0257e+00  1.6176e+00  1.0370e+01 -2.6992e+01  4.9248e+00  2.9332e+01  1.0000e+00
 2.0105e+01 -5.1989e+00 -1.9386e+01  7.5307e+01 -1.9852e+01 -7.2675e+01  1.0652e+02  1.0000e+00
 5.8007e-01 -1.2175e+01 -1.6065e+01  2.1827e+00 -4.2276e+01 -5.5747e+01  6.9998e+01  1.0000e+00
-1.5692e-01  6.1095e-01  3.5823e-01  1.6085e+01  1.4368e+00 -4.4273e+00  1.6745e+01  1.0000e+00
-2.3395e-01  6.4083e-01  1.0427e-01 -1.2813e+01 -1.1013e+00  1.2257e+01  1.7766e+01  1.0000e+00
-2.3635e-01  4.0819e-01  9.6249e-02 -8.2358e+00 -2.0155e+01  1.5548e+01  2.6754e+01  1.0000e+00
-3.2502e-01  8.1616e-01  4.2575e-01 -2.0830e-01  8.2452e+00 -6.8663e+00  1.0732e+01  1.0000e+00
-2.6643e-01  5.0853e-01  4.3719e-01 -1.9992e+01  1.9595e+01  1.1222e+01  3.0159e+01  1.0000e+00
-2.7798e-01  5.6212e-01  2.5991e-01  2.0146e+01  9.0779e-01 -1.8085e+01  2.7088e+01  1.0000e+00
 3.6576e-02  8.3847e-01  4.4017e-01  1.4368e+01  7.1026e+00 -8.2839e+00  1.8042e+01  1.0000e+00
-5.4059e-01  8.1705e-01  1.3023e-01 -9.5569e+00  2.8158e+01 -1.4454e+01  3.3063e+01  1.0000e+00
-8.5646e+00  1.6396e+01 -2.0926e+01 -2.8562e+01  5.4739e+01 -6.8018e+01  9.1862e+01  1.0000e+00
