# limit = 2.24672
#
# x           y           z           vx          vy          vz          s           m
 7.5569e-01 -8.7594e-01 -1.3324e+00  2.6877e+00 -8.1403e+00 -3.3355e+00  9.1986e+00  1.0000e+00
-4.0146e-01  1.3686e-01  3.8933e-02 -1.2501e+01 -6.5103e+00  4.6441e+00  1.4840e+01  1.0000e+00
 1.9497e+00 -6.6183e-02  3.6590e-01  3.9565e+01  1.2695e+00  7.8255e+00  4.0352e+01  1.0000e+00
-9.7497e-02 -1.9885e-02 -5.3882e-03 -1.1245e+01 -2.3679e+01 -1.5214e+01  3.0309e+01  1.0000e+00
-1.4419e+00  6.3930e-01  1.0090e+00 -3.3852e+01  1.2907e+01  2.0349e+01  4.1553e+01  1.0000e+00
 5.8588e-01 -3.3669e-01  1.8868e+00  1.4194e+01 -4.8203e+00  4.1419e+01  4.4049e+01  1.0000e+00
 1.9400e-01 -1.5135e+00 -1.1881e+00  3.1882e+00 -3.3743e+01 -2.3618e+01  4.1311e+01  1.0000e+00
 1.3952e-01 -5.5601e-01 -4.1325e-02 -3.0131e+00  1.0141e+00 -3.6280e+00  4.8239e+00  1.0000e+00
-3.3714e+00  2.3591e+00  6.5922e+00 -4.5738e+01  3.3526e+01  1.0504e+02  1.1937e+02  1.0000e+00
-1.0474e-01  1.4516e-01  5.8153e-02  5.7297e+00  2.3195e+01 -1.4731e+01  2.8069e+01  1.0000e+00
 8.2343e-01  7.1757e-01  6.8623e-01  1.2980e+01  1.4403e+01  1.0045e+01  2.1836e+01  1.0000e+00
-1.0018e-01 -6.7724e-02  1.0751e-01 -1.3065e+01  2.5697e+01 -1.2206e+01  3.1305e+01  1.0000e+00
 3.3947e-01  7.5048e-01  6.7070e-01  8.2762e+00  6.7353e+00  1.4632e+01  1.8110e+01  1.0000e+00
-6.4532e-03 -5.0803e-02 -5.0416e-02  1.9033e+01  3.5030e+01  1.3643e+01  4.2137e+01  1.0000e+00
-9.9224e-02  8.7415e-02 -1.5010e-01 -1.5875e+01 -3.1018e+00  3.0061e+01  3.4136e+01  1.0000e+00
-6.7267e-01  1.4499e-01 -1.0159e+00 -1.9272e+01 -2.8048e+00 -1.6968e+01  2.5830e+01  1.0000e+00
