# limit = 28.6479
#
# x           y           z           vx          vy          vz          s           m
 4.9516e-01  2.6461e+00 -1.2859e+00  3.2891e+00  1.9762e+00 -9.9553e+00  1.0669e+01  1.0000e+00
 5.0085e-01  1.3476e+00 -1.8240e-02 -5.5580e+00 -1.5313e+00 -8.0634e+00  9.9124e+00  1.0000e+00
 2.8169e+01  1.3630e+00  5.5134e+00  3.3933e+01  2.1152e+00  6.6291e+00  3.4639e+01  1.0000e+00
 3.5148e-01  1.0852e+00  8.3730e-01 -3.2495e+00  7.5350e+00  4.6444e+00  9.4290e+00  1.0000e+00
-2.3938e+01  9.0014e+00  1.4313e+01 -2.9207e+01  1.0821e+01  1.7231e+01  3.5595e+01  1.0000e+00
 1.0468e+01 -3.1843e+00  2.9647e+01  1.2998e+01 -3.5285e+00  3.6148e+01  3.8576e+01  1.0000e+00
 1.4640e+00 -2.4086e+01 -1.6615e+01  1.3546e+00 -2.9170e+01 -1.9930e+01  3.5355e+01  1.0000e+00
-1.1010e-01  1.0671e+00  6.1840e-01 -1.7121e+01  8.6604e+00 -1.1658e+01  2.2451e+01  1.0000e+00
-3.7762e+01  2.7567e+01  8.5589e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 6.5462e+01 -3.5152e+01  1.7153e+00  1.1448e+02 -6.2004e+01  3.0410e+00  1.3022e+02  1.0000e+00
 2.8200e+00  4.4776e+00  2.6247e+00 -1.3458e+00  1.1064e+00 -2.6658e-01  1.7625e+00  1.0000e+00
-1.5914e-01  1.6911e+00  1.5468e-01 -4.2163e+00  7.7700e+00 -5.5552e+00  1.0441e+01  1.0000e+00
-5.4639e-01  3.3512e+00  1.0610e+00  3.2290e+00 -5.7547e+00  1.6229e+00  6.7954e+00  1.0000e+00
 6.3419e+00  2.0187e+00 -6.9205e-01  3.6616e+00  2.6425e+00  6.8206e-01  4.5667e+00  1.0000e+00
 1.8653e+00 -1.2371e+00  3.7070e-01 -9.8871e-01  2.4188e+00 -1.1416e+00  2.8516e+00  1.0000e+00
-9.2438e+00 -1.6382e+00 -6.9559e+00 -9.3597e+00 -8.1799e-01 -6.9472e+00  1.1685e+01  1.0000e+00
 1.7266e+01 -1.8066e+01 -2.0729e+01  2.0970e+01 -2.2022e+01 -2.5431e+01  3.9641e+01  1.0000e+00
-1.5888e-01  1.7211e+00  3.6058e-01 -6.3264e-01  2.1537e+01 -2.1190e+00  2.1651e+01  1.0000e+00
-2.5033e-01  1.1941e+00  1.9514e-01  1.3275e+00 -3.2787e+00  1.3610e+01  1.4062e+01  1.0000e+00
 6.0030e+01  4.8657e+01 -2.1028e+01  7.3441e+01  5.8889e+01 -2.5204e+01  9.7451e+01  1.0000e+00
-4.2530e-01  1.1555e+00  7.4961e-01  1.2014e+01  9.9320e+00  1.0650e+00  1.5624e+01  1.0000e+00
 7.1006e-03  2.5397e+00  3.9879e-01  3.7970e+00 -3.6977e+00  1.6621e+00  5.5545e+00  1.0000e+00
-5.1496e+00 -6.4995e+00  9.9706e+00 -8.0581e+00 -1.1480e+01  1.5664e+01  2.1025e+01  1.0000e+00
-1.2957e+01  2.4593e+01 -2.4784e+01 -1.5905e+01  3.0452e+01 -3.0427e+01  4.5892e+01  1.0000e+00
-9.2243e-01  2.7712e+01 -1.2252e+01 -1.2373e+00  3.3680e+01 -1.4802e+01  3.6810e+01  1.0000e+00
-6.7029e+00  3.9882e+00 -9.9478e+00 -7.7904e+00  5.3017e+00 -9.7652e+00  1.3570e+01  1.0000e+00
 8.6938e+00 -2.1658e+01  4.0969e+00  9.9964e+00 -2.6163e+01  4.7417e+00  2.8406e+01  1.0000e+00
 5.8915e+01 -1.5431e+01 -5.6840e+01  7.5256e+01 -1.9839e+01 -7.2627e+01  1.0645e+02  1.0000e+00
 1.7023e+00 -3.3925e+01 -4.4744e+01  2.1729e+00 -4.2131e+01 -5.5563e+01  6.9764e+01  1.0000e+00
-4.5031e-03  1.4199e+00  1.6851e-01  1.1330e+01  1.1414e+01 -1.1090e+01  1.9535e+01  1.0000e+00
-5.3573e-01  1.2531e+00  6.0077e-01 -5.9774e-02 -1.0871e+01 -3.9143e-01  1.0878e+01  1.0000e+00
-2.8703e-01  1.2761e+00  3.1748e-01 -1.4640e+01 -1.1516e+01  9.5610e+00  2.0937e+01  1.0000e+00
-1.5771e-01  1.2799e+00  2.6653e-02  1.9142e+01 -4.0237e+00  1.0015e+01  2.1975e+01  1.0000e+00
 1.6007e-01  9.2203e-01  4.3134e-01 -4.1481e+00 -8.2902e+00 -1.2081e+00  9.3485e+00  1.0000e+00
-3.7701e-01  1.6343e+00  1.8366e-01  2.0205e+00 -4.5099e+00 -1.4680e+01  1.5490e+01  1.0000e+00
 1.7692e-01  1.8513e+00  9.3854e-01  6.5637e+00  4.2476e+00 -2.2526e+00  8.1362e+00  1.0000e+00
-5.9570e-01  8.6599e-01  8.3277e-01 -2.2059e+01 -2.0684e+00  1.1275e+01  2.4859e+01  1.0000e+00
-2.3280e+01  4.4596e+01 -5.5966e+01 -2.8528e+01  5.4672e+01 -6.7946e+01  9.1758e+01  1.0000e+00
-3.5338e-01  7.7005e-01  9.9223e-01 -5.7576e+00 -1.3031e+00 -1.4396e+01  1.5560e+01  1.0000e+00
 1.6581e+01 -3.6450e+00  1.3971e+01  1.9377e+01 -4.0681e+00  1.6427e+01  2.5726e+01  1.0000e+00
 8.5314e+00  8.0219e+00  1.2943e+00  7.8486e+00  7.8292e+00  2.0322e+00  1.1271e+01  1.0000e+00
 2.7449e+00  1.1738e+00 -9.3305e-01 -4.3649e+00  1.1492e+00 -1.6791e-01  4.5167e+00  1.0000e+00
-8.8442e-02  9.7547e-01  1.7328e-01  1.2226e+01  1.2973e+01 -2.7980e+00  1.8044e+01  1.0000e+00
 3.4323e+00 -9.9075e+00  3.2301e+01  4.3056e+00 -1.1975e+01  3.9524e+01  4.1522e+01  1.0000e+00
 3.1359e+01  1.5122e+01  2.5011e+00  3.8704e+01  1.8517e+01  3.1352e+00  4.3020e+01  1.0000e+00
 2.2701e+00 -1.9855e+01  3.3297e+00  3.2372e+00 -2.3479e+01  4.1469e+00  2.4061e+01  1.0000e+00
-7.6884e-01  1.3645e+00  4.1773e-01  9.7720e+00 -9.1125e+00  5.9836e+00  1.4640e+01  1.0000e+00
 2.0866e+00  1.3229e-01  6.5382e-01 -6.0186e+00  8.6551e+00  2.8931e+00  1.0932e+01  1.0000e+00
 1.3257e+01 -5.1313e+00  6.1000e+00  1.4180e+01 -5.3989e+00  7.0029e+00  1.6711e+01  1.0000e+00
-6.0060e-01  1.7723e+00  4.1482e-01  2.3716e+00  7.1588e-01 -3.2004e+00  4.0472e+00  1.0000e+00
 5.4780e-01  1.1351e+00  5.4573e-02  1.3404e+01  7.8622e-01 -2.2509e+00  1.3614e+01  1.0000e+00
-1.6063e-01  1.3808e+00  3.0079e-01 -1.5455e+00 -1.2300e+01 -8.3049e+00  1.4922e+01  1.0000e+00
-3.7402e+00 -5.8468e+00  6.0166e+00 -3.0030e+00 -4.4409e+00  5.0998e+00  7.3991e+00  1.0000e+00
 4.4254e-01  4.1998e-01 -7.9622e-01  7.2710e+00 -4.4717e+00 -1.2520e+01  1.5153e+01  1.0000e+00
 4.4778e-01  6.1349e+00  6.1585e+00  2.1686e+00  1.3046e+01  1.4008e+01  1.9265e+01  1.0000e+00
-2.1848e-01  8.3226e-01  5.8860e-01  4.5642e+00 -6.7767e+00  1.1395e+01  1.4021e+01  1.0000e+00
-1.7609e-01  1.3091e+00  1.9144e-01  7.0227e+00 -1.5146e+00  2.3856e+00  7.5699e+00  1.0000e+00
 1.5056e-01  7.0122e-01  7.2121e-01  5.4158e+00 -8.0327e+00  1.3709e+01  1.6786e+01  1.0000e+00
-1.9309e-01  1.3941e+00  5.4141e-01 -1.2280e+01 -6.0736e+00  7.6243e+00  1.5678e+01  1.0000e+00
 7.6697e+00 -4.2985e+00  2.2981e+01  8.9735e+00 -5.3927e+00  2.7605e+01  2.9524e+01  1.0000e+00
-6.5610e-01  1.3327e+00  7.3965e-01 -3.6229e+00 -3.2383e-01 -4.7407e+00  5.9753e+00  1.0000e+00
-4.7529e+00 -8.3603e+00  3.7705e+00 -7.0621e+00 -1.4155e+01  5.6863e+00  1.6810e+01  1.0000e+00
 1.4409e+01  1.4487e+00 -6.9277e+00  1.7888e+01  1.9623e+00 -8.5124e+00  1.9907e+01  1.0000e+00
-1.1538e-01  9.8013e-01  8.7368e-01 -3.9755e+00  1.1213e+01 -7.5568e+00  1.4094e+01  1.0000e+00
-5.6038e-02  4.1631e+00  5.5684e-01  2.3622e+00  4.8495e+00  1.0907e+00  5.5034e+00  1.0000e+00
 3.9892e-01  9.5996e-01  4.3300e-01  9.7406e+00  5.6984e+00 -7.3647e+00  1.3476e+01  1.0000e+00
-1.5655e-01  1.1590e+00 -1.0138e-01  5.4702e+00  1.3905e+00  3.8217e+00  6.8163e+00  1.0000e+00
-8.9089e-02  1.4181e+00  4.4595e-02  1.3237e+01  8.6618e+00 -1.8198e+01  2.4113e+01  1.0000e+00
-1.1879e-01  1.6125e+00  5.8724e-01  2.0908e+00  2.5967e-01 -7.7851e+00  8.0652e+00  1.0000e+00
