# limit = 3.66275
#
# x           y           z           vx          vy          vz          s           m
 8.2784e-01 -1.1908e+00 -1.3955e+00 -2.9973e-01 -7.4418e+00  4.2320e-01  7.4599e+00  1.0000e+00
-1.2376e-01  2.5453e-01 -2.2533e-02 -4.2541e+01  2.6366e+00 -4.3823e+00  4.2848e+01  1.0000e+00
 3.5739e+00 -6.4168e-03  6.8671e-01  3.6948e+01  1.4936e+00  7.2944e+00  3.7691e+01  1.0000e+00
-1.7888e-01  2.4171e-02  1.3631e-01 -7.3242e+00 -3.4596e+00  2.5252e+01  2.6519e+01  1.0000e+00
-2.8300e+00  1.1631e+00  1.8389e+00 -3.1570e+01  1.1844e+01  1.8813e+01  3.8612e+01  1.0000e+00
 1.1761e+00 -5.3201e-01  3.5886e+00  1.3532e+01 -4.3799e+00  3.8757e+01  4.1284e+01  1.0000e+00
 3.1599e-01 -2.9068e+00 -2.1532e+00  2.5663e+00 -3.1824e+01 -2.1878e+01  3.8704e+01  1.0000e+00
-1.5207e-01  2.1207e-01  2.0221e-02 -1.3884e+01  5.5022e+01  2.3394e+01  6.1380e+01  1.0000e+00
-5.3242e+00  3.7905e+00  1.1078e+01 -4.5646e+01  3.3460e+01  1.0486e+02  1.1916e+02  1.0000e+00
-5.8419e-02  2.0111e-01  4.8472e-02  1.2620e+01  6.8206e+00  3.0003e+00  1.4656e+01  1.0000e+00
 1.2791e+00  1.2451e+00  1.0398e+00  8.9435e+00  1.0833e+01  7.0220e+00  1.5705e+01  1.0000e+00
-9.8538e-02  1.0475e-01  8.2414e-02 -3.6814e+01 -1.2339e+01  1.3101e+01  4.0977e+01  1.0000e+00
 6.1297e-01  8.9889e-01  1.1429e+00  4.8136e+00  1.1518e+00  8.1186e+00  9.5084e+00  1.0000e+00
-2.0977e-01  1.2245e-01  4.0158e-02  2.4144e+01 -1.8883e+01 -2.9311e+01  4.2411e+01  1.0000e+00
-3.2482e-01  2.1878e-01  3.7137e-02 -7.2100e+00  9.1397e+00  1.7324e+01  2.0872e+01  1.0000e+00
-1.4164e+00  2.0822e-02 -1.6204e+00 -1.5993e+01 -2.9027e+00 -1.2230e+01  2.0341e+01  1.0000e+00
 2.1220e+00 -2.2036e+00 -2.4180e+00  2.2614e+01 -2.3379e+01 -2.6977e+01  4.2257e+01  1.0000e+00
 4.1264e-02  2.0906e-01  3.1787e-02  8.7157e+00 -2.6407e+01 -3.8309e+00  2.8071e+01  1.0000e+00
-1.6917e-01  4.2210e-02 -1.1096e-01 -2.6038e+01 -1.3819e+01  2.1725e+00  2.9558e+01  1.0000e+00
 7.7159e+00  6.7001e+00 -3.0740e+00  7.3714e+01  5.9137e+01 -2.5313e+01  9.7835e+01  1.0000e+00
 1.0466e-01  3.5343e-01 -1.0009e-02 -8.3358e+00  9.4773e+00 -2.8068e+00  1.2930e+01  1.0000e+00
-1.5198e-01  1.4248e-01  1.1235e-01 -1.5996e+01 -2.6371e+01  2.3675e+01  3.8882e+01  1.0000e+00
-7.5891e-02  1.8243e-01 -1.4760e-02  1.2831e+01 -1.5007e+01  1.3195e+01  2.3748e+01  1.0000e+00
-1.5481e+00  2.7284e+00 -2.9301e+00 -1.6577e+01  3.1824e+01 -3.1894e+01  4.8009e+01  1.0000e+00
-5.7486e-02  3.3623e+00 -1.5373e+00 -1.0823e+00  3.6381e+01 -1.6086e+01  3.9793e+01  1.0000e+00
-4.8393e-01 -5.3546e-02 -1.6758e+00 -1.1364e+01  6.2539e+00 -1.8818e+01  2.2855e+01  1.0000e+00
 1.3606e+00 -2.5683e+00  6.0904e-01  1.1571e+01 -2.9469e+01  5.6011e+00  3.2151e+01  1.0000e+00
 5.3063e+00 -1.2981e+00 -5.1029e+00  7.5632e+01 -1.9927e+01 -7.2988e+01  1.0698e+02  1.0000e+00
 1.5033e-01 -3.8488e+00 -5.0856e+00  2.1994e+00 -4.2732e+01 -5.6354e+01  7.0758e+01  1.0000e+00
-2.5428e-01  2.0837e-01  7.1035e-02 -2.4216e+00 -5.1554e+00  4.5053e+00  7.2622e+00  1.0000e+00
-7.7333e-02  7.3987e-02 -8.6438e-02 -1.2243e+01 -3.6670e+00  1.5513e+01  2.0099e+01  1.0000e+00
-7.8463e-02  1.6334e-01 -1.4540e-02  5.0997e+00  2.8673e+01  1.0620e+01  3.0999e+01  1.0000e+00
-2.1561e-01  1.5019e-01  4.4007e-01  8.3796e+00  5.8295e+00 -1.1148e+01  1.5116e+01  1.0000e+00
-1.6978e-01  2.0765e-01  3.8128e-02  1.3424e+01  7.7433e+00  9.0770e+00  1.7960e+01  1.0000e+00
-3.6659e-02  2.5602e-01  1.1522e-01  2.1849e+01  1.9847e+00 -6.2589e+00  2.2814e+01  1.0000e+00
-1.3389e-01  9.0100e-02  3.3437e-01  2.1100e+01 -4.4770e+00  9.2745e+00  2.3479e+01  1.0000e+00
 1.6119e+00  2.1626e-01 -5.9518e-01 -1.4273e+00 -2.3495e+00  1.3461e+00  3.0610e+00  1.0000e+00
-2.9514e+00  5.6379e+00 -7.5582e+00 -2.8666e+01  5.4946e+01 -6.8291e+01  9.2220e+01  1.0000e+00
 1.3498e-01  2.2134e-01  8.8685e-01  2.0817e-01  4.8798e+00  3.1153e+00  5.7932e+00  1.0000e+00
 2.3229e+00 -6.4707e-01  1.9063e+00  2.2603e+01 -4.7729e+00  1.8935e+01  2.9870e+01  1.0000e+00
 1.6762e+00  1.4458e+00 -1.8636e-01  1.4864e+01  1.3386e+01  1.7067e+00  2.0076e+01  1.0000e+00
-1.8580e-01  2.3184e-01  2.9131e-01  2.9088e+01 -5.8587e+00 -1.5685e+01  3.3562e+01  1.0000e+00
-4.4338e-01  2.7167e-01  1.0082e-01  7.5919e+00  6.9513e+00 -1.2235e+01  1.5989e+01  1.0000e+00
 3.5626e-01 -1.2742e+00  3.8421e+00  4.3760e+00 -1.2776e+01  4.1861e+01  4.3985e+01  1.0000e+00
 3.5482e+00  1.7346e+00  2.4785e-01  4.0654e+01  1.9989e+01  3.2873e+00  4.5421e+01  1.0000e+00
-3.2539e-02 -2.5421e+00  2.4730e-01  3.0797e+00 -2.7698e+01  4.8985e+00  2.8296e+01  1.0000e+00
-3.0795e-01  2.8243e-01  4.3060e-02 -1.0530e+01  4.2640e+00 -1.7778e+01  2.1098e+01  1.0000e+00
 8.7479e-01 -1.4135e+00 -5.1754e-01  8.6606e+00 -8.3498e+00 -1.1482e+00  1.2085e+01  1.0000e+00
 2.1951e+00 -7.9770e-01  9.1098e-01  2.0338e+01 -7.8150e+00  8.5795e+00  2.3416e+01  1.0000e+00
-7.9113e-02  6.0108e-02  9.3507e-01  7.5412e+00 -7.5599e-01 -4.9811e+00  9.0693e+00  1.0000e+00
-2.1426e-01  2.0678e-01  1.5448e-01  2.9104e+00  1.3925e+01 -2.5534e+01  2.9230e+01  1.0000e+00
 6.8231e-02  2.6368e-01  1.6878e-01 -1.4047e+01  6.0988e+00  1.7836e+01  2.3509e+01  1.0000e+00
-9.2245e-01 -1.3097e+00  1.3056e+00 -6.7576e+00 -1.1715e+01  1.0913e+01  1.7378e+01  1.0000e+00
-4.2895e-01  2.4814e-01  1.8351e-02  2.0291e+01  3.0255e-01  8.6899e+00  2.2076e+01  1.0000e+00
-6.0675e-02 -2.9694e-01 -4.4989e-01 -7.0545e+00  1.5285e+01 -1.2839e+00  1.6884e+01  1.0000e+00
 2.1789e-02  1.7070e-01  1.4064e-01  2.6329e+01  9.4981e+00 -2.1783e+01  3.5467e+01  1.0000e+00
-1.9158e-01  1.1787e-01  1.6135e-01 -7.0509e+00 -1.8032e+01  2.3425e+01  3.0390e+01  1.0000e+00
-8.7326e-02  6.1837e-02  1.0474e-01  3.2244e+01 -2.2255e+01  4.4024e+00  3.9425e+01  1.0000e+00
-3.1121e-01  1.2683e-01  1.0957e-01 -1.8687e+01  7.5060e+00  1.1152e+01  2.3020e+01  1.0000e+00
 1.1320e+00 -4.0772e-01  2.8505e+00  1.0101e+01 -5.7270e+00  3.0938e+01  3.3045e+01  1.0000e+00
-1.7697e-01  2.9568e-01  1.0819e-01 -1.9043e+01  1.6279e+01  1.4089e+01  2.8743e+01  1.0000e+00
-3.4279e-01  4.0623e-01  3.8715e-01 -2.9948e+00 -1.0633e+01  6.0726e+00  1.2606e+01  1.0000e+00
 4.9121e-01  1.1535e-02 -1.9515e-01  3.1461e+01  1.1628e+00 -1.6460e+01  3.5526e+01  1.0000e+00
-1.1115e-01  2.7429e-01 -3.1252e-02  2.6279e+01  2.2730e+01 -9.8144e+00  3.6105e+01  1.0000e+00
 1.5687e+00 -4.5029e-01  4.3778e-01  8.9757e+00 -2.0330e+00  3.2892e+00  9.7732e+00  1.0000e+00
-1.9063e-01  1.9245e-01  2.3103e-02 -2.6040e+01  3.1794e+01  2.1938e+01  4.6585e+01  1.0000e+00
-1.4023e-01  2.9547e-01 -1.5033e-01 -1.3440e+01 -1.2500e-02 -2.5683e+00  1.3684e+01  1.0000e+00
-2.5033e-01 -5.7087e-02  3.8696e-02 -4.1586e+00  1.6809e+01 -6.7468e+00  1.8584e+01  1.0000e+00
 6.3820e-02  1.0548e-01  2.3312e-01 -1.0450e+00  2.2445e+00  1.6488e+01  1.6673e+01  1.0000e+00
-6.0284e-01  2.7865e-01 -2.0334e-01 -3.9024e-01  9.0473e+00  2.4416e+00  9.3791e+00  1.0000e+00
 3.3369e+00  4.7141e-01  6.7256e-01  3.6519e+01  4.1888e+00  6.5779e+00  3.7343e+01  1.0000e+00
-1.1806e-01  9.7873e-02  8.5364e-02 -5.8895e+00 -5.6302e-01 -3.4638e+00  6.8557e+00  1.0000e+00
-1.3085e-01  3.5417e-02  1.4635e-01  9.3323e+00 -3.3321e+01  1.2332e+01  3.6735e+01  1.0000e+00
-3.6345e-01  6.2054e-01  3.5066e-01 -6.3927e+00  4.2462e+00  3.2582e+00  8.3375e+00  1.0000e+00
-3.7520e-01  2.6663e-01 -6.6476e-02 -5.3483e+00  1.1687e+01  1.4541e+01  1.9407e+01  1.0000e+00
-1.1081e-01  2.4844e-02  1.8949e-02  1.4914e+01 -9.7302e+00  1.3344e+01  2.2252e+01  1.0000e+00
-1.0911e-01 -1.3040e-02  7.6891e-02 -8.0878e+00 -6.4841e+00  8.1624e+00  1.3194e+01  1.0000e+00
 2.1980e-01 -5.4005e-01 -7.2950e-01 -9.4141e-01 -1.0616e+00  4.4895e+00  4.7084e+00  1.0000e+00
 3.8174e+00 -1.9939e+00 -4.7492e-01  4.3224e+01 -2.0549e+01 -5.0117e+00  4.8122e+01  1.0000e+00
-2.4676e+00 -1.6331e+00 -1.0961e+00 -2.5827e+01 -1.6297e+01 -9.7609e+00  3.2061e+01  1.0000e+00
-1.7042e-01  1.2654e-01  2.4763e-02 -2.6201e+00 -5.1375e+00 -3.5539e+01  3.6004e+01  1.0000e+00
 1.0252e-01  2.1274e-01 -1.1582e-01  8.2566e+00  4.4447e+00  8.5584e+00  1.2695e+01  1.0000e+00
 8.7972e-01 -4.5978e-01 -8.0639e-01  8.1648e+00 -4.1311e+00 -5.6261e+00  1.0742e+01  1.0000e+00
 1.3929e+00  8.4046e-01  1.6218e+00  1.0793e+01  9.3631e+00  1.3809e+01  1.9871e+01  1.0000e+00
-1.1594e-01  2.2243e-01  3.4856e-02 -3.5228e+01 -7.6548e-01 -1.9548e+01  4.0295e+01  1.0000e+00
-1.1911e-01  2.0630e-01 -3.2227e-02  3.3351e+01 -1.3529e+01 -7.2466e+00  3.6713e+01  1.0000e+00
