# limit = 16.4752
#
# x           y           z           vx          vy          vz          s           m
-1.1946e-01 -1.4775e+00 -6.7740e-02 -3.5041e+00  7.0423e+00  6.1931e+00  1.0011e+01  1.0000e+00
-2.9999e-01  1.1191e+00  3.4361e-01  3.6416e+00  1.6983e+01 -1.3105e+01  2.1759e+01  1.0000e+00
 1.6671e+01  6.7001e-01  3.2642e+00  3.4253e+01  1.9777e+00  6.7188e+00  3.4962e+01  1.0000e+00
-7.8217e-02  7.1789e-01 -2.9357e-01  2.5291e+00  3.5557e+00  1.1867e+01  1.2644e+01  1.0000e+00
-1.4058e+01  5.3374e+00  8.4820e+00 -2.9442e+01  1.0912e+01  1.7378e+01  3.5888e+01  1.0000e+00
 6.0834e+00 -1.9786e+00  1.7422e+01  1.3003e+01 -3.6388e+00  3.6353e+01  3.8780e+01  1.0000e+00
 9.8718e-01 -1.4203e+01 -9.8611e+00  1.4956e+00 -2.9501e+01 -2.0129e+01  3.5745e+01  1.0000e+00
 3.8966e-01 -1.9181e-01 -3.2279e-01  1.6459e+00  2.2896e+00  2.0261e+00  3.4722e+00  1.0000e+00
-2.2390e+01  1.6301e+01  5.0288e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 2.6834e+01 -1.4233e+01  6.8928e-01  1.1453e+02 -6.2033e+01  3.0423e+00  1.3029e+02  1.0000e+00
 2.8134e+00  3.6452e+00  2.3884e+00  1.4734e+00  3.8974e+00  1.7270e+00  4.5103e+00  1.0000e+00
-3.0463e-01  7.1760e-01 -4.7288e-02 -1.0514e+01  2.2724e-01 -9.6616e+00  1.4281e+01  1.0000e+00
-1.1056e+00  2.7003e+00 -9.2445e-02 -9.5549e-01  9.8835e+00  3.5313e+00  1.0539e+01  1.0000e+00
 4.6124e+00  1.0744e+00 -8.2769e-01  6.9465e+00  2.9864e+00  1.1407e-02  7.5613e+00  1.0000e+00
 1.2101e+00 -6.3293e-01  7.2383e-01  5.6164e+00 -7.4840e+00  7.0830e-02  9.3573e+00  1.0000e+00
-6.0721e+00 -9.6413e-01 -4.7313e+00 -1.0830e+01 -2.6529e+00 -6.6211e+00  1.2968e+01  1.0000e+00
 1.0169e+01 -1.0618e+01 -1.2130e+01  2.1120e+01 -2.2155e+01 -2.5579e+01  3.9889e+01  1.0000e+00
-5.0897e-02  3.5895e-01  4.0104e-01  2.8977e+00 -8.4123e+00 -4.8526e+00  1.0135e+01  1.0000e+00
-2.7845e-01  9.6013e-01  4.0181e-01 -9.4185e-01 -2.2032e+00 -3.0553e+00  3.8828e+00  1.0000e+00
 3.5250e+01  2.8786e+01 -1.2526e+01  7.3441e+01  5.8906e+01 -2.5209e+01  9.7463e+01  1.0000e+00
-2.9528e-01  1.2639e+00  5.6619e-02 -1.2273e+01  1.0342e+01 -1.6536e+01  2.3044e+01  1.0000e+00
-6.8118e-01  6.4808e-01  1.5887e-01 -5.1725e+00  6.2041e+00 -4.0291e+00  9.0266e+00  1.0000e+00
-2.3619e+00 -2.5234e+00  4.5435e+00 -8.6113e+00 -1.2291e+01  1.6809e+01  2.2533e+01  1.0000e+00
-7.5835e+00  1.4299e+01 -1.4502e+01 -1.5965e+01  3.0584e+01 -3.0564e+01  4.6092e+01  1.0000e+00
-5.0621e-01  1.6312e+01 -7.2384e+00 -1.2282e+00  3.3951e+01 -1.4926e+01  3.7107e+01  1.0000e+00
-3.9890e+00  2.1612e+00 -6.5085e+00 -8.3803e+00  5.5645e+00 -1.0786e+01  1.4749e+01  1.0000e+00
 5.2979e+00 -1.2786e+01  2.4851e+00  1.0153e+01 -2.6500e+01  4.8238e+00  2.8785e+01  1.0000e+00
 3.3524e+01 -8.7357e+00 -3.2334e+01  7.5256e+01 -1.9839e+01 -7.2627e+01  1.0645e+02  1.0000e+00
 9.6856e-01 -1.9701e+01 -2.5991e+01  2.1773e+00 -4.2195e+01 -5.5640e+01  6.9864e+01  1.0000e+00
-2.0391e-01  7.2085e-01  2.7486e-01  3.4490e+00  2.3950e+00  4.1450e+00  5.9002e+00  1.0000e+00
-5.1741e-01  9.1302e-01 -1.7397e-01 -6.9122e+00  1.2932e+01  5.2946e+00  1.5590e+01  1.0000e+00
-4.3632e-01  7.8646e-01  1.7281e-01 -2.3617e+00  3.5044e+00  5.8336e+00  7.2034e+00  1.0000e+00
 6.9438e-03  6.9386e-01  7.8855e-01  1.5596e+00  8.2598e+00  7.8621e+00  1.1509e+01  1.0000e+00
-6.0360e-01  9.2666e-01  1.8001e-01 -4.7219e+00  9.4758e-02 -1.2837e+01  1.3678e+01  1.0000e+00
 8.9767e-02  6.7848e-01  1.2869e-01 -9.3836e+00 -1.5923e+00  6.8433e+00  1.1723e+01  1.0000e+00
-2.5239e-03  1.1746e+00  1.2479e-01  5.3628e-01 -1.5094e+01 -1.3094e+01  1.9990e+01  1.0000e+00
-2.9465e-01  2.6143e+00 -1.0881e+00  3.6475e+00  3.1246e+00 -2.2549e+00  5.3059e+00  1.0000e+00
-1.3653e+01  2.6148e+01 -3.3044e+01 -2.8540e+01  5.4697e+01 -6.7947e+01  9.1777e+01  1.0000e+00
