# limit = 9.40671
#
# x           y           z           vx          vy          vz          s           m
 5.2250e-01 -2.0002e+00 -1.0752e+00 -2.6584e+00 -1.2881e+00  3.5973e+00  4.6548e+00  1.0000e+00
-3.8471e-01  4.8335e-01  3.5778e-01  9.7411e+00  8.0936e+00 -1.1852e+01  1.7345e+01  1.0000e+00
 9.7559e+00  2.8737e-01  1.9056e+00  3.4801e+01  1.8219e+00  6.8500e+00  3.5516e+01  1.0000e+00
 2.7309e-03  2.9823e-01  2.8190e-02 -9.6965e+00 -1.8777e+00 -1.0191e+00  9.9291e+00  1.0000e+00
-8.1207e+00  3.1359e+00  4.9759e+00 -2.9842e+01  1.1077e+01  1.7637e+01  3.6391e+01  1.0000e+00
 3.4722e+00 -1.2336e+00  1.0098e+01  1.3056e+01 -3.8218e+00  3.6768e+01  3.9204e+01  1.0000e+00
 6.6792e-01 -8.2424e+00 -5.7964e+00  1.7264e+00 -3.0026e+01 -2.0468e+01  3.6379e+01  1.0000e+00
-5.3374e-01  1.7028e+00  9.3792e-01  8.0548e-01 -3.6673e+00 -1.4827e+00  4.0368e+00  1.0000e+00
-1.3256e+01  9.6050e+00  2.9301e+01 -4.5565e+01  3.3398e+01  1.0468e+02  1.1895e+02  1.0000e+00
 3.8398e+00 -1.7782e+00  7.7657e-02  1.1507e+02 -6.2314e+01  3.0607e+00  1.3090e+02  1.0000e+00
 2.2965e+00  2.6477e+00  1.8834e+00  3.8818e+00  6.2325e+00  3.4578e+00  8.1159e+00  1.0000e+00
-1.2070e-01  3.2730e-01  9.2555e-03  1.9467e+01  1.4892e+00 -1.3708e+01  2.3855e+01  1.0000e+00
 5.3569e-01  4.4163e-01  1.1006e+00 -6.7375e+00 -5.0933e+00 -9.6119e+00  1.2795e+01  1.0000e+00
 2.8608e+00  4.4570e-01 -7.3233e-01  1.1145e+01  3.2746e+00 -1.1851e+00  1.1677e+01  1.0000e+00
 1.4270e-02  7.1143e-01  3.4827e-01  2.5969e+00 -5.2658e+00 -7.0042e+00  9.1395e+00  1.0000e+00
-3.7801e+00 -4.4974e-01 -3.2758e+00 -1.2186e+01 -2.5652e+00 -8.0404e+00  1.4823e+01  1.0000e+00
 5.9122e+00 -6.1558e+00 -6.9793e+00  2.1387e+01 -2.2386e+01 -2.5841e+01  4.0328e+01  1.0000e+00
-2.6716e-01  4.8422e-01  3.1728e-01  7.1350e+00 -2.8076e-01 -1.9887e+01  2.1130e+01  1.0000e+00
-3.7391e-01  5.2309e-01 -1.4681e-01  4.9628e+00 -3.8763e+00  2.1539e+00  6.6554e+00  1.0000e+00
 2.0517e+01  1.6968e+01 -7.4688e+00  7.3503e+01  5.8955e+01 -2.5231e+01  9.7545e+01  1.0000e+00
-3.5367e-01  2.4233e-01 -8.8084e-02  7.6678e+00  3.1424e+00  1.3363e+01  1.5724e+01  1.0000e+00
-3.3077e-01  5.0274e-01  2.0019e-01 -1.4445e+01  1.5917e+01 -1.9013e+01  2.8697e+01  1.0000e+00
-4.4055e-01  2.2314e-01  7.7816e-01 -1.3077e+01 -1.8094e+01  2.6313e+01  3.4508e+01  1.0000e+00
-4.3734e+00  8.1480e+00 -8.3521e+00 -1.6074e+01  3.0816e+01 -3.0808e+01  4.6445e+01  1.0000e+00
-2.6141e-01  9.4644e+00 -4.2271e+00 -1.2088e+00  3.4417e+01 -1.5147e+01  3.7622e+01  1.0000e+00
-2.2361e+00  1.0153e+00 -4.2094e+00 -9.2221e+00  5.9045e+00 -1.2411e+01  1.6552e+01  1.0000e+00
 3.2402e+00 -7.4226e+00  1.5075e+00  1.0419e+01 -2.7099e+01  4.9505e+00  2.9452e+01  1.0000e+00
 1.8427e+01 -4.7563e+00 -1.7765e+01  7.5316e+01 -1.9854e+01 -7.2684e+01  1.0653e+02  1.0000e+00
 5.3139e-01 -1.1232e+01 -1.4822e+01  2.1838e+00 -4.2294e+01 -5.5770e+01  7.0028e+01  1.0000e+00
-3.3372e-01  4.3347e-01  6.8580e-02 -5.7980e+00  5.7871e+00  1.9564e+01  2.1210e+01  1.0000e+00
-1.1289e-02  3.3675e-01  8.1583e-02  8.8678e+00  1.3902e+01 -9.6774e+00  1.9119e+01  1.0000e+00
-1.8364e-01  8.5038e-01  2.2336e-01  3.5695e+00 -3.2311e+00 -1.2225e+01  1.3139e+01  1.0000e+00
-2.3579e-01  4.6448e-01  3.3080e-01 -7.2989e+00  2.0660e+01  2.0312e+01  2.9878e+01  1.0000e+00
 1.1525e-01  3.2959e-01 -7.9596e-02 -7.8300e+00 -3.1868e+00  2.1420e+01  2.3028e+01  1.0000e+00
-3.5679e-01  5.6094e-01  2.1857e-01 -1.1310e+01  4.9253e+00  1.6601e+01  2.0682e+01  1.0000e+00
-3.2659e-01  5.3441e-01  3.9782e-01  1.4439e+01  1.8506e+01  1.5211e+01  2.7970e+01  1.0000e+00
-1.3548e-01  1.6356e-01  2.9567e-01 -2.6736e+01  2.0163e+01  2.7176e+00  3.3597e+01  1.0000e+00
-7.9276e+00  1.5175e+01 -1.9410e+01 -2.8566e+01  5.4749e+01 -6.8027e+01  9.1876e+01  1.0000e+00
-6.4883e-01  3.0582e-01 -6.5857e-01  4.2490e+00  3.2939e+00  6.9331e+00  8.7733e+00  1.0000e+00
 5.9940e+00 -1.4213e+00  5.0013e+00  2.0314e+01 -4.2777e+00  1.7183e+01  2.6948e+01  1.0000e+00
 3.7847e+00  3.3974e+00  1.6691e-01  1.0508e+01  9.9397e+00  2.1309e+00  1.4620e+01  1.0000e+00
 8.8581e-01  4.7990e-01  3.2590e-01  1.9391e+01  1.4636e+00 -2.9021e+00  1.9662e+01  1.0000e+00
 5.8831e-02  4.7667e-01  2.0862e-01  8.7917e+00 -5.5822e+00  1.1165e+01  1.5268e+01  1.0000e+00
 1.1120e+00 -3.4287e+00  1.0927e+01  4.3263e+00 -1.2188e+01  4.0154e+01  4.2185e+01  1.0000e+00
 1.0452e+01  5.0882e+00  8.0749e-01  3.9209e+01  1.8920e+01  3.1784e+00  4.3651e+01  1.0000e+00
 5.2442e-01 -7.0131e+00  1.0479e+00  3.2424e+00 -2.4673e+01  4.4188e+00  2.5275e+01  1.0000e+00
-1.2753e-01  3.3313e-01  8.9487e-02  1.5281e+01 -1.7229e-01  1.1397e+01  1.9064e+01  1.0000e+00
 1.9773e+00 -2.0967e+00 -4.9249e-01  4.5424e+00 -9.8398e-01  9.4745e-01  4.7434e+00  1.0000e+00
 5.2687e+00 -2.0120e+00  2.2619e+00  1.6169e+01 -6.4559e+00  7.3880e+00  1.8913e+01  1.0000e+00
-5.4002e-01  5.2121e-01  5.8200e-01  2.0276e+01 -1.5178e+00  1.2862e-01  2.0333e+01  1.0000e+00
 5.5469e-02  2.6016e-01 -3.4705e-01  6.5760e+00 -4.9992e+00 -1.0503e+01  1.3363e+01  1.0000e+00
-4.5621e-01  7.0927e-01 -2.0574e-02  3.1973e+00 -1.0969e+01  6.1627e+00  1.2981e+01  1.0000e+00
-1.8422e+00 -2.8733e+00  2.8165e+00 -4.4365e+00 -7.3621e+00  7.3745e+00  1.1325e+01  1.0000e+00
-3.1827e-01  7.6097e-01  2.2956e-01 -1.1505e+01  9.0682e+00  8.4241e+00  1.6899e+01  1.0000e+00
-3.0666e-01  4.9840e-01  3.1056e-01  1.4423e+01 -8.7921e+00  1.0430e+01  1.9852e+01  1.0000e+00
-9.3663e-02  3.3893e-01  6.1225e-01  1.7822e+01  1.8912e+00 -3.0148e+00  1.8174e+01  1.0000e+00
-3.7587e-01  4.6040e-01  1.5422e-01  8.7159e+00  2.5427e+01  1.5522e+01  3.1039e+01  1.0000e+00
-2.4531e-01  4.5448e-01  2.9476e-01  4.4576e+00  1.5673e+01  1.0643e+01  1.9463e+01  1.0000e+00
-1.0471e-01  5.0544e-01  2.5711e-01 -2.4639e+01  2.3150e+01  5.2458e+00  3.4213e+01  1.0000e+00
 2.7913e+00 -1.3788e+00  7.9599e+00  9.2629e+00 -5.5006e+00  2.8560e+01  3.0524e+01  1.0000e+00
-2.2433e-01  6.9312e-01  2.3404e-01  2.8131e+00  8.6053e-01  1.0799e+01  1.1192e+01  1.0000e+00
-2.4777e-01  5.5382e-01  2.0328e-01 -1.5014e+00 -3.3074e+01  1.2426e+00  3.3132e+01  1.0000e+00
 4.4338e+00  3.7144e-01 -2.1611e+00  1.9964e+01  2.0829e+00 -9.6340e+00  2.2265e+01  1.0000e+00
-3.8960e-01  6.9786e-01  1.1663e-01 -6.1632e+00  1.8489e+01 -2.3268e+01  3.0351e+01  1.0000e+00
 2.0376e+00 -6.7112e-01  7.0690e-01 -1.7750e+00 -3.5085e-01  2.5512e-01  1.8272e+00  1.0000e+00
-3.3770e-01  7.4446e-01 -1.8325e-01 -1.0889e+00 -2.5919e+00  1.4368e+01  1.4641e+01  1.0000e+00
-1.7646e-01  2.9483e-01  1.1665e-01 -1.1005e+01 -5.2834e+00  1.6496e+01  2.0522e+01  1.0000e+00
-1.9132e-01  2.5094e-01  1.8115e-01 -1.4568e+01  1.0322e+01 -6.6805e+00  1.9063e+01  1.0000e+00
 3.1306e-02  5.9547e-01  2.4128e-01 -1.3043e+01  9.5155e-01 -1.8366e+01  2.2546e+01  1.0000e+00
-5.8013e-01  1.3598e+00  3.7197e-01 -3.8447e+00  1.0064e+01  4.4862e+00  1.1671e+01  1.0000e+00
 9.4578e+00  1.1445e+00  1.7653e+00  3.4520e+01  3.6775e+00  6.1463e+00  3.5255e+01  1.0000e+00
-6.0397e-02  3.2612e-01  1.9405e-01 -3.8796e+00 -1.1487e+01 -8.8635e+00  1.5019e+01  1.0000e+00
 1.0811e-01  2.1280e-01  1.9557e-01  2.2972e+01 -4.8780e+00 -1.5526e+00  2.3536e+01  1.0000e+00
-5.1602e-01  4.6345e-01  2.6435e-01 -3.0129e+01 -9.9254e+00 -3.6101e+00  3.1927e+01  1.0000e+00
-1.4522e-01  2.7303e-01  3.5083e-01  9.2795e+00  1.1165e+01 -7.8117e+00  1.6486e+01  1.0000e+00
-1.9002e-01  5.8574e-01  1.6673e-01  2.1602e+00  2.4873e+00 -2.2373e+00  3.9823e+00  1.0000e+00
-1.7605e-01  3.3720e-01  1.3525e-02 -1.5186e+00 -1.5075e+01  2.1775e+01  2.6527e+01  1.0000e+00
-7.1282e-01  1.8175e+00 -7.8666e-02 -1.5426e+00  5.1327e+00 -3.8258e+00  6.5849e+00  1.0000e+00
 1.1183e+01 -5.4744e+00 -1.3193e+00  4.1897e+01 -1.9737e+01 -4.7731e+00  4.6558e+01  1.0000e+00
-6.7618e+00 -4.2565e+00 -2.7058e+00 -2.4105e+01 -1.4467e+01 -9.0054e+00  2.9520e+01  1.0000e+00
-3.4594e-01  6.4384e-01  7.1335e-02  4.9248e+00  1.7483e+01 -2.3962e+00  1.8321e+01  1.0000e+00
 4.5025e+00  1.2810e+00  3.0210e+00  3.3323e+01  7.1693e+00  2.1275e+01  4.0180e+01  1.0000e+00
 1.3566e+00 -6.1091e-01 -8.9326e-01 -1.4259e+00  1.9183e+00  3.2789e+00  4.0576e+00  1.0000e+00
 2.8966e+00  2.2448e+00  3.5756e+00  7.3414e+00  7.2876e+00  9.8506e+00  1.4284e+01  1.0000e+00
