# limit = 8.83232
#
# x           y           z           vx          vy          vz          s           m
 5.6624e-01 -1.9732e+00 -1.1333e+00 -2.5280e+00 -1.9089e+00  3.3017e+00  4.5755e+00  1.0000e+00
-4.1768e-01  3.9027e-01  3.9526e-01 -5.4919e+00  2.8093e+00  6.3583e+00  8.8590e+00  1.0000e+00
 9.1684e+00  2.5681e-01  1.7900e+00  3.4885e+01  1.8027e+00  6.8687e+00  3.5600e+01  1.0000e+00
-3.2782e-02  4.6352e-01  1.0637e-01  1.3844e+01 -1.5095e+01 -8.9175e+00  2.2340e+01  1.0000e+00
-7.6171e+00  2.9489e+00  4.6782e+00 -2.9901e+01  1.1107e+01  1.7679e+01  3.6469e+01  1.0000e+00
 3.2520e+00 -1.1689e+00  9.4780e+00  1.3068e+01 -3.8485e+00  3.6836e+01  3.9275e+01  1.0000e+00
 6.3853e-01 -7.7355e+00 -5.4508e+00  1.7606e+00 -3.0102e+01 -2.0520e+01  3.6473e+01  1.0000e+00
-5.4325e-01  1.7488e+00  9.5267e-01  3.3145e-01 -1.8126e+00 -2.9066e-01  1.8655e+00  1.0000e+00
-1.2488e+01  9.0421e+00  2.7536e+01 -4.5568e+01  3.3402e+01  1.0469e+02  1.1896e+02  1.0000e+00
 1.8960e+00 -7.2594e-01  2.6612e-02  1.1562e+02 -6.2533e+01  2.9755e+00  1.3148e+02  1.0000e+00
 2.2287e+00  2.5404e+00  1.8235e+00  4.1574e+00  6.4953e+00  3.6577e+00  8.5353e+00  1.0000e+00
-2.7835e-01  5.4069e-01  2.8994e-01 -4.0447e-01 -1.6160e+01 -8.7579e+00  1.8385e+01  1.0000e+00
 6.3521e-01  5.2417e-01  1.2418e+00 -5.1007e+00 -4.7087e+00 -7.1744e+00  9.9830e+00  1.0000e+00
 2.6679e+00  3.9043e-01 -7.1075e-01  1.1754e+01  3.2792e+00 -1.3802e+00  1.2280e+01  1.0000e+00
-9.0628e-02  6.8719e-01  3.6230e-01  9.1798e+00  8.7824e+00  5.9612e+00  1.4033e+01  1.0000e+00
-3.5731e+00 -4.0637e-01 -3.1388e+00 -1.2363e+01 -2.5803e+00 -8.2212e+00  1.5070e+01  1.0000e+00
 5.5513e+00 -5.7781e+00 -6.5432e+00  2.1430e+01 -2.2422e+01 -2.5882e+01  4.0397e+01  1.0000e+00
-3.2874e-01  4.8080e-01  4.3414e-01 -6.1118e-01  1.0856e+00  4.1688e+00  4.3510e+00  1.0000e+00
-3.9168e-01  5.8000e-01 -1.7837e-02 -4.2699e+00 -1.0845e+00 -1.6942e+01  1.7506e+01  1.0000e+00
 1.9278e+01  1.5974e+01 -7.0433e+00  7.3510e+01  5.8962e+01 -2.5234e+01  9.7555e+01  1.0000e+00
-4.2446e-01  2.8626e-01 -2.1306e-01  6.1784e-01 -7.2943e+00  1.3741e+00  7.4483e+00  1.0000e+00
-2.7570e-02  3.4219e-01  3.0806e-01 -1.5166e+01  1.7093e+00  6.2404e+00  1.6488e+01  1.0000e+00
-1.7529e-01  5.4385e-01  2.1569e-01 -1.2001e+01 -2.4867e+01  2.5236e+01  3.7407e+01  1.0000e+00
-4.1021e+00  7.6282e+00 -7.8323e+00 -1.6092e+01  3.0853e+01 -3.0846e+01  4.6501e+01  1.0000e+00
-2.4106e-01  8.8837e+00 -3.9714e+00 -1.2054e+00  3.4490e+01 -1.5181e+01  3.7702e+01  1.0000e+00
-2.0797e+00  9.1536e-01 -3.9981e+00 -9.3370e+00  5.9474e+00 -1.2653e+01  1.6812e+01  1.0000e+00
 3.0642e+00 -6.9650e+00  1.4239e+00  1.0462e+01 -2.7191e+01  4.9736e+00  2.9556e+01  1.0000e+00
 1.7157e+01 -4.4216e+00 -1.6539e+01  7.5323e+01 -1.9856e+01 -7.2691e+01  1.0654e+02  1.0000e+00
 4.9457e-01 -1.0519e+01 -1.3881e+01  2.1847e+00 -4.2310e+01 -5.5791e+01  7.0054e+01  1.0000e+00
-1.8471e-01  4.2127e-01 -4.4470e-02 -8.6037e+00 -3.0358e+00 -9.6682e+00  1.3293e+01  1.0000e+00
-2.7574e-01  2.9918e-01  2.5326e-01  1.4623e+01 -1.3649e+01 -6.4128e+00  2.1006e+01  1.0000e+00
-2.4920e-01  7.4209e-01  3.6935e-01  3.3010e+00  1.5169e+01 -3.8710e+00  1.5999e+01  1.0000e+00
-1.2240e-01  2.9919e-01 -1.1522e-01 -5.5924e+00 -1.5681e+00  2.1170e+01  2.1952e+01  1.0000e+00
 1.7352e-01  4.1819e-01 -3.4350e-01 -9.5197e-02 -6.3681e+00  1.0605e+01  1.2370e+01  1.0000e+00
-8.7723e-02  4.1534e-01 -5.0999e-03 -1.2586e+01  6.8115e+00 -1.6112e+00  1.4402e+01  1.0000e+00
-4.2243e-01  2.9628e-01 -1.4856e-03 -3.7590e+00  6.0890e+00  2.4482e+01  2.5507e+01  1.0000e+00
 2.7429e-01 -4.9316e-02  2.1184e-01 -2.1667e+01  7.6721e+00  6.6948e+00  2.3941e+01  1.0000e+00
-7.4459e+00  1.4252e+01 -1.8263e+01 -2.8570e+01  5.4755e+01 -6.8037e+01  9.1888e+01  1.0000e+00
-7.0148e-01  2.5828e-01 -7.4295e-01  2.0499e+00  2.3545e+00  3.2067e+00  4.4753e+00  1.0000e+00
 5.6507e+00 -1.3491e+00  4.7110e+00  2.0404e+01 -4.2981e+00  1.7253e+01  2.7064e+01  1.0000e+00
 3.6058e+00  3.2284e+00  1.3103e-01  1.0714e+01  1.0105e+01  2.1255e+00  1.4880e+01  1.0000e+00
 5.1615e-01  4.5478e-01  3.6668e-01  2.5233e+01  1.6194e+00 -1.6955e+00  2.5342e+01  1.0000e+00
-2.7584e-01  5.0579e-01  7.3413e-02  2.2014e+01  9.2197e+00 -4.3069e+00  2.4252e+01  1.0000e+00
 1.0391e+00 -3.2230e+00  1.0250e+01  4.3283e+00 -1.2209e+01  4.0217e+01  4.2252e+01  1.0000e+00
 9.7908e+00  4.7689e+00  7.5387e-01  3.9260e+01  1.8959e+01  3.1828e+00  4.3715e+01  1.0000e+00
 4.6978e-01 -6.5961e+00  9.7324e-01  3.2393e+00 -2.4789e+01  4.4421e+00  2.5392e+01  1.0000e+00
-3.5764e-01  4.3798e-01  6.5938e-02  5.8801e+00 -1.4969e+01 -8.0800e+00  1.7999e+01  1.0000e+00
 1.8983e+00 -2.0765e+00 -5.0753e-01  4.8330e+00 -1.4201e+00  8.3435e-01  5.1060e+00  1.0000e+00
 4.9945e+00 -1.9025e+00  2.1371e+00  1.6352e+01 -6.5291e+00  7.4264e+00  1.9109e+01  1.0000e+00
-8.1826e-01  5.4720e-01  5.1790e-01  1.2854e+01 -1.5351e+00  6.6327e+00  1.4546e+01  1.0000e+00
-9.6495e-02  3.8869e-01 -6.4627e-02  1.2376e+01 -1.1282e+01 -2.5911e+01  3.0851e+01  1.0000e+00
-4.5349e-01  6.6427e-01  1.3367e-03 -9.8663e+00  7.8509e+00 -5.4899e+00  1.3752e+01  1.0000e+00
-1.7665e+00 -2.7475e+00  2.6907e+00 -4.5456e+00 -7.5746e+00  7.5435e+00  1.1616e+01  1.0000e+00
-1.0197e-01  3.8483e-01  8.1629e-03 -5.3487e+00  2.3555e+01  1.7168e+01  2.9635e+01  1.0000e+00
-4.0204e-01  5.8417e-01  2.6563e-02 -3.4899e+00 -5.5816e-02  1.4738e+01  1.5145e+01  1.0000e+00
-3.9460e-01  3.4372e-01  5.5626e-01  1.6159e+01 -1.9146e+00  9.1977e+00  1.8692e+01  1.0000e+00
-3.6882e-01  2.0761e-01 -7.5957e-02 -6.9089e+00  5.8803e+00  9.3944e+00  1.3060e+01  1.0000e+00
-2.0942e-01  4.1776e-01  2.5706e-02 -3.5175e+00 -1.9730e+01  1.1628e+01  2.3171e+01  1.0000e+00
 1.6454e-01  1.7960e-01  1.0302e-01 -7.5311e+00  1.2776e+01  9.5371e+00  1.7633e+01  1.0000e+00
 2.6348e+00 -1.2860e+00  7.4776e+00  9.2924e+00 -5.5103e+00  2.8652e+01  3.0621e+01  1.0000e+00
-1.8981e-01  5.0837e-01  9.6039e-02 -5.7973e+00  2.5761e+01  3.7746e+00  2.6674e+01  1.0000e+00
-2.0478e-01  9.1071e-01  1.0731e-01 -2.4431e+00 -9.8390e+00  7.0558e+00  1.2351e+01  1.0000e+00
 4.0954e+00  3.3623e-01 -1.9976e+00  2.0192e+01  2.0936e+00 -9.7608e+00  2.2525e+01  1.0000e+00
-1.8564e-01  2.6227e-01  3.6232e-01 -8.3030e+00  2.3973e+01  2.7365e+00  2.5517e+01  1.0000e+00
