# limit = 30.5202
#
# x           y           z           vx          vy          vz          s           m
 6.4016e-01  2.7119e+00 -1.7415e+00  2.4776e+00  7.2350e-01 -8.0948e+00  8.4963e+00  1.0000e+00
-7.3226e-02  1.2519e+00 -1.0337e-01 -1.6392e+01 -1.0309e+00  7.2143e+00  1.7939e+01  1.0000e+00
 2.9890e+01  1.4706e+00  5.8495e+00  3.3904e+01  2.1297e+00  6.6204e+00  3.4610e+01  1.0000e+00
-2.2018e-01  1.5205e+00  6.9677e-01 -1.5715e+01  6.8305e+00 -1.1822e+01  2.0818e+01  1.0000e+00
-2.5417e+01  9.5497e+00  1.5185e+01 -2.9188e+01  1.0814e+01  1.7218e+01  3.5571e+01  1.0000e+00
 1.1126e+01 -3.3631e+00  3.1478e+01  1.2998e+01 -3.5194e+00  3.6130e+01  3.8558e+01  1.0000e+00
 1.5324e+00 -2.5564e+01 -1.7626e+01  1.3425e+00 -2.9142e+01 -1.9914e+01  3.5322e+01  1.0000e+00
-7.2260e-01  1.5643e+00  1.3626e-01 -4.9901e-01  7.5461e+00  1.1430e+00  7.6485e+00  1.0000e+00
-4.0070e+01  2.9260e+01  9.0891e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 7.1261e+01 -3.8299e+01  1.8693e+00  1.1448e+02 -6.2004e+01  3.0410e+00  1.3022e+02  1.0000e+00
 2.7414e+00  4.5232e+00  2.6037e+00 -1.7529e+00  6.8944e-01 -5.6469e-01  1.9665e+00  1.0000e+00
-3.7828e-01  1.5404e+00  2.5148e-01 -5.6312e+00 -1.6514e+01  1.0629e+01  2.0430e+01  1.0000e+00
-3.7786e-01  2.9785e+00  1.1070e+00  3.3903e+00 -9.1487e+00  2.4294e-02  9.7567e+00  1.0000e+00
 6.5184e+00  2.1517e+00 -6.5591e-01  3.3029e+00  2.6029e+00  7.4272e-01  4.2703e+00  1.0000e+00
 1.7938e+00 -1.0856e+00  3.1387e-01 -1.8394e+00  3.5631e+00 -1.0969e+00  4.1572e+00  1.0000e+00
-9.7197e+00 -1.6822e+00 -7.3040e+00 -9.3995e+00 -9.1292e-01 -6.7880e+00  1.1630e+01  1.0000e+00
 1.8330e+01 -1.9182e+01 -2.2017e+01  2.0957e+01 -2.2012e+01 -2.5418e+01  3.9621e+01  1.0000e+00
-2.9207e-01  2.3298e+00  3.3377e-01 -3.9438e+00  5.0815e+00  9.5300e-01  6.5025e+00  1.0000e+00
-2.5553e-01  7.0736e-01  5.4279e-01  1.4604e+00 -2.3124e+00  6.2454e+00  6.8180e+00  1.0000e+00
 6.3751e+01  5.1642e+01 -2.2306e+01  7.3441e+01  5.8889e+01 -2.5204e+01  9.7451e+01  1.0000e+00
 4.6417e-02  1.5628e+00  2.4854e-01 -1.2390e-01  3.2231e+00 -1.5393e+01  1.5727e+01  1.0000e+00
 1.2037e-01  2.1348e+00  4.6536e-01 -4.4711e-02 -1.2752e+01  1.0880e+00  1.2798e+01  1.0000e+00
-5.5573e+00 -7.0802e+00  1.0763e+01 -8.0240e+00 -1.1426e+01  1.5594e+01  2.0931e+01  1.0000e+00
-1.3763e+01  2.6138e+01 -2.6325e+01 -1.5900e+01  3.0442e+01 -3.0417e+01  4.5878e+01  1.0000e+00
-9.8516e-01  2.9419e+01 -1.3003e+01 -1.2379e+00  3.3661e+01 -1.4792e+01  3.6788e+01  1.0000e+00
-7.0965e+00  4.2565e+00 -1.0440e+01 -7.7349e+00  5.2768e+00 -9.6746e+00  1.3464e+01  1.0000e+00
 9.1993e+00 -2.2984e+01  4.3372e+00  9.9829e+00 -2.6134e+01  4.7346e+00  2.8374e+01  1.0000e+00
 6.2729e+01 -1.6437e+01 -6.0521e+01  7.5256e+01 -1.9839e+01 -7.2627e+01  1.0645e+02  1.0000e+00
 1.8126e+00 -3.6061e+01 -4.7557e+01  2.1723e+00 -4.2131e+01 -5.5553e+01  6.9756e+01  1.0000e+00
 2.8018e-01  1.6240e+00 -7.0049e-02  1.0796e+00 -5.0502e-01  6.0709e-01  1.3376e+00  1.0000e+00
-1.4050e-01  9.6799e-01  3.5314e-01  8.0071e+00  3.8242e+00 -4.4951e+00  9.9471e+00  1.0000e+00
-6.1284e-01  1.0544e+00  7.7687e-01  2.3128e+00  3.6229e+00  4.4465e+00  6.1843e+00  1.0000e+00
 1.8544e-01  1.2039e+00  6.5105e-01 -4.2841e+00  1.0999e+00  8.2061e+00  9.3222e+00  1.0000e+00
-3.4383e-01  9.9626e-01  4.0742e-01 -1.1404e+01  1.3068e+01  1.6612e+00  1.7423e+01  1.0000e+00
-1.1511e-01  1.1726e+00 -1.2313e-01  4.8463e+00 -7.6623e+00  5.3938e+00  1.0549e+01  1.0000e+00
 3.2331e-01  1.8396e+00  6.8369e-01 -2.0376e+00 -4.8612e+00 -7.5119e+00  9.1767e+00  1.0000e+00
-1.5151e+00  9.2013e-01  1.2166e+00 -1.5241e+01  2.6649e+00  5.2577e+00  1.6341e+01  1.0000e+00
-2.4725e+01  4.7371e+01 -5.9409e+01 -2.8528e+01  5.4672e+01 -6.7946e+01  9.1758e+01  1.0000e+00
-4.4469e-01  1.1371e+00  7.1424e-02  3.3866e+00  1.7284e+01 -1.6164e+01  2.3906e+01  1.0000e+00
 1.7564e+01 -3.8512e+00  1.4803e+01  1.9348e+01 -4.0610e+00  1.6403e+01  2.5688e+01  1.0000e+00
 8.9266e+00  8.4166e+00  1.3970e+00  7.7389e+00  7.7449e+00  2.0203e+00  1.1134e+01  1.0000e+00
 2.4855e+00  1.2345e+00 -9.2634e-01 -5.9657e+00  1.2944e+00  4.2986e-01  6.1196e+00  1.0000e+00
 7.0135e-02  1.8404e+00  3.8481e-01 -5.6034e+00  1.1995e+01  1.0146e+01  1.6680e+01  1.0000e+00
 3.6504e+00 -1.0515e+01  3.4304e+01  4.3056e+00 -1.1968e+01  3.9505e+01  4.1502e+01  1.0000e+00
 3.3322e+01  1.6062e+01  2.6602e+00  3.8688e+01  1.8504e+01  3.1340e+00  4.3000e+01  1.0000e+00
 2.4340e+00 -2.1044e+01  3.5396e+00  3.2358e+00 -2.3442e+01  4.1371e+00  2.4023e+01  1.0000e+00
 1.8833e-01  1.3125e+00  2.5333e-01  1.3964e+01  5.1868e+00 -7.1168e+00  1.6509e+01  1.0000e+00
 1.7185e+00  5.9631e-01  7.9300e-01 -8.6352e+00  9.7188e+00  2.5199e+00  1.3243e+01  1.0000e+00
 1.3974e+01 -5.4038e+00  6.4547e+00  1.4115e+01 -5.3540e+00  6.9880e+00  1.6636e+01  1.0000e+00
-2.6569e-01  1.3599e+00  3.1595e-01  1.2525e+01 -1.4045e+01 -3.7848e+00  1.9195e+01  1.0000e+00
 9.1759e-01  1.2449e+00  8.1420e-02  3.0832e+00  3.3670e+00  2.8737e+00  5.3945e+00  1.0000e+00
-2.3341e-01  1.0213e+00  3.0046e-01 -2.8001e+00  4.2355e+00  6.4404e+00  8.2011e+00  1.0000e+00
