# limit = 24.2191
#
# x           y           z           vx          vy          vz          s           m
-1.6778e-01  1.9399e+00  2.9081e-01  8.9878e+00  1.3534e+01 -1.5233e+01  2.2271e+01  1.0000e+00
-5.0684e-01  8.3115e-01 -1.7607e-02 -2.8741e+00  2.5152e-01  9.7134e+00  1.0133e+01  1.0000e+00
 2.4034e+01  1.1081e+00  4.7059e+00  3.4011e+01  2.0753e+00  6.6535e+00  3.4718e+01  1.0000e+00
-4.4426e-01  1.4182e+00  5.2919e-01 -4.2195e+00  6.3736e+00 -1.4006e+00  7.7710e+00  1.0000e+00
-2.0387e+01  7.6836e+00  1.2217e+01 -2.9266e+01  1.0844e+01  1.7268e+01  3.5669e+01  1.0000e+00
 8.8884e+00 -2.7537e+00  2.5249e+01  1.2998e+01 -3.5558e+00  3.6195e+01  3.8622e+01  1.0000e+00
 1.2972e+00 -2.0534e+01 -1.4187e+01  1.3904e+00 -2.9254e+01 -1.9981e+01  3.5454e+01  1.0000e+00
-8.2254e-01  1.4977e+00  1.4357e-01  1.0502e+01 -5.2837e+00 -5.3603e-01  1.1769e+01  1.0000e+00
-3.2219e+01  2.3506e+01  7.2858e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 5.1540e+01 -2.7613e+01  1.3455e+00  1.1448e+02 -6.2004e+01  3.0410e+00  1.3022e+02  1.0000e+00
 2.9252e+00  4.2839e+00  2.6153e+00 -3.8363e-01  2.0744e+00  4.1904e-01  2.1508e+00  1.0000e+00
-2.0175e-01  1.3631e+00  2.3633e-01  1.1632e+01 -1.3243e+01  8.4434e-01  1.7647e+01  1.0000e+00
-8.8693e-01  3.6903e+00  7.3430e-01  2.2511e+00 -1.0646e-01  3.4814e+00  4.1472e+00  1.0000e+00
 5.8400e+00  1.6911e+00 -7.6484e-01  4.6183e+00  2.7472e+00  5.0748e-01  5.3975e+00  1.0000e+00
 1.8655e+00 -1.3639e+00  5.1440e-01  9.6169e-01 -3.8467e-01 -1.1968e+00  1.5827e+00  1.0000e+00
-8.1370e+00 -1.5621e+00 -6.0778e+00 -8.3461e+00 -3.6380e-01 -7.5827e+00  1.1282e+01  1.0000e+00
 1.4712e+01 -1.5388e+01 -1.7635e+01  2.1008e+01 -2.2056e+01 -2.5468e+01  3.9704e+01  1.0000e+00
