# limit = 30.5953
#
# x           y           z           vx          vy          vz          s           m
 6.4516e-01  2.7133e+00 -1.7579e+00  2.4501e+00  6.8471e-01 -8.0290e+00  8.4224e+00  1.0000e+00
-1.0676e-01  1.2499e+00 -8.7844e-02 -1.6656e+01 -9.4118e-01  8.0925e+00  1.8542e+01  1.0000e+00
 2.9959e+01  1.4749e+00  5.8630e+00  3.3903e+01  2.1303e+00  6.6201e+00  3.4609e+01  1.0000e+00
-2.5224e-01  1.5339e+00  6.7168e-01 -1.5871e+01  6.4335e+00 -1.2932e+01  2.1459e+01  1.0000e+00
-2.5476e+01  9.5717e+00  1.5220e+01 -2.9187e+01  1.0814e+01  1.7217e+01  3.5571e+01  1.0000e+00
 1.1153e+01 -3.3702e+00  3.1552e+01  1.2998e+01 -3.5191e+00  3.6130e+01  3.8558e+01  1.0000e+00
 1.5351e+00 -2.5623e+01 -1.7666e+01  1.3421e+00 -2.9141e+01 -1.9914e+01  3.5320e+01  1.0000e+00
-7.2294e-01  1.5793e+00  1.3935e-01  1.6295e-01  7.2107e+00  1.8985e+00  7.4582e+00  1.0000e+00
-4.0162e+01  2.9327e+01  9.1103e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 7.1493e+01 -3.8425e+01  1.8755e+00  1.1448e+02 -6.2004e+01  3.0410e+00  1.3022e+02  1.0000e+00
 2.7379e+00  4.5245e+00  2.6025e+00 -1.7694e+00  6.7243e-01 -5.7689e-01  1.9788e+00  1.0000e+00
-3.8875e-01  1.5052e+00  2.7384e-01 -4.1691e+00 -1.8298e+01  1.1545e+01  2.2034e+01  1.0000e+00
-3.7098e-01  2.9598e+00  1.1069e+00  3.3932e+00 -9.3133e+00 -6.6779e-02  9.9124e+00  1.0000e+00
 6.5251e+00  2.1570e+00 -6.5440e-01  3.2889e+00  2.6013e+00  7.4503e-01  4.2590e+00  1.0000e+00
 1.7900e+00 -1.0783e+00  3.1164e-01 -1.8744e+00  3.6098e+00 -1.0946e+00  4.2122e+00  1.0000e+00
-9.7388e+00 -1.6841e+00 -7.3177e+00 -9.4003e+00 -9.1617e-01 -6.7822e+00  1.1628e+01  1.0000e+00
 1.8372e+01 -1.9227e+01 -2.2068e+01  2.0957e+01 -2.2012e+01 -2.5417e+01  3.9620e+01  1.0000e+00
-3.0013e-01  2.3396e+00  3.3578e-01 -3.9959e+00  4.6087e+00  1.0325e+00  6.1865e+00  1.0000e+00
-2.5242e-01  7.0341e-01  5.5539e-01  1.6049e+00 -1.5895e+00  6.1778e+00  6.5778e+00  1.0000e+00
 6.3900e+01  5.1761e+01 -2.2357e+01  7.3441e+01  5.8889e+01 -2.5204e+01  9.7451e+01  1.0000e+00
 4.5121e-02  1.5690e+00  2.1776e-01 -1.1341e+00  2.7893e+00 -1.4937e+01  1.5238e+01  1.0000e+00
 1.2002e-01  2.1085e+00  4.6757e-01 -3.0858e-01 -1.3248e+01  1.0860e+00  1.3296e+01  1.0000e+00
-5.5735e+00 -7.1033e+00  1.0795e+01 -8.0227e+00 -1.1424e+01  1.5591e+01  2.0928e+01  1.0000e+00
-1.3795e+01  2.6200e+01 -2.6387e+01 -1.5900e+01  3.0442e+01 -3.0417e+01  4.5877e+01  1.0000e+00
-9.8767e-01  2.9488e+01 -1.3033e+01 -1.2379e+00  3.3660e+01 -1.4791e+01  3.6788e+01  1.0000e+00
-7.1122e+00  4.2671e+00 -1.0460e+01 -7.7329e+00  5.2758e+00 -9.6711e+00  1.3460e+01  1.0000e+00
 9.2195e+00 -2.3037e+01  4.3467e+00  9.9824e+00 -2.6133e+01  4.7343e+00  2.8373e+01  1.0000e+00
 6.2882e+01 -1.6477e+01 -6.0669e+01  7.5256e+01 -1.9839e+01 -7.2627e+01  1.0645e+02  1.0000e+00
 1.8170e+00 -3.6147e+01 -4.7670e+01  2.1723e+00 -4.2131e+01 -5.5553e+01  6.9756e+01  1.0000e+00
 2.8200e-01  1.6228e+00 -6.8435e-02  7.1903e-01 -7.6801e-01  9.8513e-01  1.4413e+00  1.0000e+00
-1.2461e-01  9.7670e-01  3.4405e-01  7.6713e+00  4.7673e+00 -4.4628e+00  1.0074e+01  1.0000e+00
-6.0778e-01  1.0622e+00  7.8537e-01  2.6724e+00  4.0688e+00  3.9306e+00  6.2567e+00  1.0000e+00
 1.7599e-01  1.2064e+00  6.6727e-01 -5.0387e+00  1.4157e+00  7.7863e+00  9.3818e+00  1.0000e+00
-3.6658e-01  1.0237e+00  4.1040e-01 -1.1011e+01  1.4015e+01  1.2712e+00  1.7868e+01  1.0000e+00
-1.0537e-01  1.1577e+00 -1.1124e-01  4.7340e+00 -7.0817e+00  6.3274e+00  1.0611e+01  1.0000e+00
 3.1864e-01  1.8293e+00  6.6832e-01 -2.5778e+00 -5.2542e+00 -7.6449e+00  9.6278e+00  1.0000e+00
-1.5458e+00  9.2561e-01  1.2271e+00 -1.5066e+01  2.7337e+00  5.1400e+00  1.6151e+01  1.0000e+00
-2.4782e+01  4.7482e+01 -5.9547e+01 -2.8528e+01  5.4672e+01 -6.7946e+01  9.1758e+01  1.0000e+00
-4.3737e-01  1.1729e+00  3.9392e-02  3.8315e+00  1.7994e+01 -1.5409e+01  2.3998e+01  1.0000e+00
 1.7603e+01 -3.8595e+00  1.4836e+01  1.9347e+01 -4.0607e+00  1.6402e+01  2.5687e+01  1.0000e+00
 8.9423e+00  8.4323e+00  1.4011e+00  7.7347e+00  7.7417e+00  2.0199e+00  1.1128e+01  1.0000e+00
 2.4734e+00  1.2372e+00 -9.2545e-01 -6.0512e+00  1.3148e+00  4.4907e-01  6.2086e+00  1.0000e+00
 5.8291e-02  1.8641e+00  4.0550e-01 -6.0707e+00  1.1341e+01  1.0244e+01  1.6444e+01  1.0000e+00
 3.6592e+00 -1.0540e+01  3.4384e+01  4.3056e+00 -1.1968e+01  3.9504e+01  4.1501e+01  1.0000e+00
 3.3401e+01  1.6099e+01  2.6666e+00  3.8688e+01  1.8504e+01  3.1340e+00  4.3000e+01  1.0000e+00
 2.4406e+00 -2.1091e+01  3.5480e+00  3.2358e+00 -2.3440e+01  4.1367e+00  2.4022e+01  1.0000e+00
 2.1589e-01  1.3230e+00  2.3907e-01  1.3211e+01  5.1561e+00 -6.9561e+00  1.5795e+01  1.0000e+00
 1.7009e+00  6.1608e-01  7.9809e-01 -8.7591e+00  9.7717e+00  2.4947e+00  1.3358e+01  1.0000e+00
 1.4003e+01 -5.4147e+00  6.4688e+00  1.4113e+01 -5.3522e+00  6.9875e+00  1.6633e+01  1.0000e+00
-2.4060e-01  1.3329e+00  3.0815e-01  1.2165e+01 -1.2638e+01 -3.8153e+00  1.7952e+01  1.0000e+00
 9.2364e-01  1.2517e+00  8.7438e-02  2.8843e+00  3.3464e+00  3.0543e+00  5.3709e+00  1.0000e+00
-2.3927e-01  1.0308e+00  3.1380e-01 -3.0074e+00  5.1252e+00  6.6683e+00  8.9319e+00  1.0000e+00
-3.8969e+00 -6.0777e+00  6.2827e+00 -2.9414e+00 -4.3147e+00  4.9965e+00  7.2273e+00  1.0000e+00
 7.8129e-01  2.4410e-01 -1.3725e+00  5.7616e+00 -2.4684e+00 -9.6786e+00  1.1531e+01  1.0000e+00
 5.6158e-01  6.8181e+00  6.8911e+00  2.1483e+00  1.2874e+01  1.3792e+01  1.8989e+01  1.0000e+00
 2.6699e-02  8.4819e-01  8.9734e-01  2.2349e+00  4.4792e+00 -6.6483e-01  5.0497e+00  1.0000e+00
-1.4730e-01  1.1592e+00  6.0743e-01  1.7981e+00  1.3095e+00  1.1955e+01  1.2160e+01  1.0000e+00
 2.5032e-01  6.0720e-01  1.2137e+00 -9.0561e-01  2.3796e+00  5.4113e+00  5.9804e+00  1.0000e+00
-6.2397e-01  1.1011e+00  4.0483e-01  1.3297e-01  9.9693e-01 -9.3554e+00  9.4093e+00  1.0000e+00
 8.1425e+00 -4.5824e+00  2.4434e+01  8.9644e+00 -5.3889e+00  2.7575e+01  2.9492e+01  1.0000e+00
-3.1069e-01  1.4013e+00  2.0677e-01  1.6881e+01  7.3745e+00 -9.1797e+00  2.0582e+01  1.0000e+00
-5.1238e+00 -9.1036e+00  4.0692e+00 -7.0077e+00 -1.4040e+01  5.6479e+00  1.6677e+01  1.0000e+00
 1.5350e+01  1.5522e+00 -7.3757e+00  1.7827e+01  1.9592e+00 -8.4805e+00  1.9838e+01  1.0000e+00
-4.7922e-01  1.4810e+00  1.0066e-01 -6.0573e+00  3.5625e+00 -1.2216e+01  1.4093e+01  1.0000e+00
 6.2148e-02  4.3692e+00  6.1021e-01  2.1165e+00  2.9964e+00  9.3474e-01  3.7857e+00  1.0000e+00
 4.4228e-01  1.4528e+00  8.1798e-02 -7.1192e+00  9.8061e+00 -4.6319e+00  1.2973e+01  1.0000e+00
-2.7266e-01  1.3870e+00  6.6836e-01 -1.2608e+01  1.7857e+00  1.2368e+01  1.7752e+01  1.0000e+00
 4.2698e-01  1.6768e+00 -5.1999e-01  7.5349e+00  3.2776e+00 -5.4738e+00  9.8732e+00  1.0000e+00
-2.6916e-01  1.2008e+00  1.4828e-01 -1.2310e+00 -3.9721e+00  2.9061e-02  4.1585e+00  1.0000e+00
-2.0871e-01  3.7519e-01  8.2699e-01 -5.4186e-01 -2.1199e+00  3.2386e+00  3.9085e+00  1.0000e+00
 2.9542e+01  3.1781e+00  5.3556e+00  3.3784e+01  3.3031e+00  6.0622e+00  3.4482e+01  1.0000e+00
-2.1339e-01  1.3927e+00  3.0425e-01 -2.8895e+00 -1.2218e+00  8.0959e+00  8.6825e+00  1.0000e+00
 7.5310e-01  1.5306e+00  4.3988e-01 -6.2358e+00  6.8369e+00 -7.3456e+00  1.1815e+01  1.0000e+00
-9.0475e-02  1.1584e+00 -7.5661e-01  1.8487e+00  4.8392e+00  3.8362e+00  6.4461e+00  1.0000e+00
-3.4451e-01  1.6761e+00  4.1761e-01 -6.9247e+00  8.9516e+00  1.0261e+00  1.1364e+01  1.0000e+00
-1.3257e-01  1.2878e+00  3.2293e-01 -3.1121e+00  8.7489e+00 -6.1095e+00  1.1115e+01  1.0000e+00
-4.7670e-01  1.4737e+00  2.9483e-01  6.7942e+00  3.1672e+00  1.1450e+01  1.3686e+01  1.0000e+00
-2.7124e-01  1.4503e+00  2.1948e-01  6.5127e+00 -8.6937e+00 -2.1866e+01  2.4415e+01  1.0000e+00
 3.5727e+01 -1.7012e+01 -4.0958e+00  4.1397e+01 -1.9442e+01 -4.6688e+00  4.5973e+01  1.0000e+00
-2.0717e+01 -1.2518e+01 -7.9069e+00 -2.3398e+01 -1.3759e+01 -8.7135e+00  2.8508e+01  1.0000e+00
-3.4850e-01  2.2199e+00  5.1568e-01 -3.9839e+00  4.6605e+00 -1.7565e+00  6.3779e+00  1.0000e+00
 2.3623e+01  5.4070e+00  1.5264e+01  3.2044e+01  6.9125e+00  2.0541e+01  3.8685e+01  1.0000e+00
 1.4427e-01  1.0332e+00  1.3157e+00 -6.0392e+00  3.8268e+00 -4.5320e+00  8.4650e+00  1.0000e+00
 6.4719e+00  6.0118e+00  8.4482e+00  5.3195e+00  5.8639e+00  7.3399e+00  1.0796e+01  1.0000e+00
-9.3205e-01  1.3876e+00  3.5485e-01 -6.6450e+00  8.9610e+00  4.1307e+00  1.1896e+01  1.0000e+00
-6.7034e-01 -7.5015e-02  1.6904e-01 -4.9388e+00 -5.8131e+00 -1.2090e+00  7.7231e+00  1.0000e+00
 1.7173e+00  1.1485e+00  8.6312e-01  2.3402e+00  8.5623e-01  4.6805e+00  5.3025e+00  1.0000e+00
-1.3244e+00  2.6415e+00  3.4717e-01 -2.2271e+00  4.2963e+00  1.3644e+00  5.0279e+00  1.0000e+00
 1.5237e+02  3.8374e+01 -1.4783e+02  2.2218e+02  5.5313e+01 -2.1506e+02  3.1413e+02  1.0000e+00
 1.4421e-01  6.7190e-01  7.0349e-01  1.6069e+00  3.6695e+00  2.0050e+00  4.4797e+00  1.0000e+00
-1.3745e+00  3.0913e+00  8.5700e-01 -7.2117e+00  1.2873e+01  4.4724e+00  1.5419e+01  1.0000e+00
-5.0858e-01  1.8016e+00  8.1053e-01 -5.1183e+00 -1.3494e+01  3.2143e+00  1.4785e+01  1.0000e+00
 1.3550e+00  1.2748e+00  1.5088e+00  4.0396e+00  1.1451e+00  8.3854e+00  9.3779e+00  1.0000e+00
-5.4716e-01  2.0545e+00  2.6645e-01 -9.4306e+00 -5.2593e+00 -5.9401e+00  1.2324e+01  1.0000e+00
 5.5907e+00 -1.8819e+00 -4.4528e-01  4.2339e+00 -8.9797e-01  6.9736e-02  4.3287e+00  1.0000e+00
-5.4676e-01  1.5274e+00  5.6032e-01  9.5573e+00  1.3867e+01 -7.4307e+00  1.8408e+01  1.0000e+00
 9.4390e+00  1.9475e+01  3.4172e+01  1.7300e+01  3.3983e+01  6.1199e+01  7.2107e+01  1.0000e+00
-1.1452e+01 -1.6703e+01 -1.8796e+01 -1.2941e+01 -1.8741e+01 -2.1158e+01  3.1087e+01  1.0000e+00
 2.4904e+00 -5.1158e+00 -2.1992e+01  2.6632e+00 -5.3907e+00 -2.3120e+01  2.3889e+01  1.0000e+00
 1.9776e+00  4.2244e+00 -1.4546e+00  7.9779e-01 -1.9585e+00  3.2254e+00  3.8569e+00  1.0000e+00
-9.5708e-01  1.6244e+00  5.2212e-01  7.8500e+00 -1.6248e+00  6.8258e+00  1.0529e+01  1.0000e+00
-4.3171e-01  1.1663e+00  3.7064e-01 -3.3735e-01 -1.5150e-01 -2.0343e+01  2.0346e+01  1.0000e+00
-3.7516e+00  1.7055e+00 -5.9172e-01 -2.2844e+00  2.7658e+00  2.0894e+00  4.1513e+00  1.0000e+00
 4.9244e-02  1.0109e+00  3.5770e-01 -1.6756e+01  2.3649e+00  1.0637e+01  1.9988e+01  1.0000e+00
 2.9145e+01  1.1306e+01 -7.5597e-01  3.3204e+01  1.3165e+01 -8.7711e-01  3.5730e+01  1.0000e+00
