# limit = 24.7247
#
# x           y           z           vx          vy          vz          s           m
-4.4123e-02  2.1078e+00  7.8141e-02  8.4862e+00  1.0493e+01 -1.4843e+01  2.0061e+01  1.0000e+00
-5.1853e-01  8.6191e-01  1.4559e-01  1.4965e+00  3.6505e+00  1.3729e+01  1.4285e+01  1.0000e+00
 2.4516e+01  1.1375e+00  4.7999e+00  3.4000e+01  2.0804e+00  6.6503e+00  3.4707e+01  1.0000e+00
-4.6260e-01  1.4782e+00  4.8253e-01  7.6357e-01  3.3058e+00 -5.3300e+00  6.3183e+00  1.0000e+00
-2.0800e+01  7.8368e+00  1.2461e+01 -2.9258e+01  1.0841e+01  1.7262e+01  3.5659e+01  1.0000e+00
 9.0723e+00 -2.8040e+00  2.5761e+01  1.2998e+01 -3.5522e+00  3.6189e+01  3.8617e+01  1.0000e+00
 1.3168e+00 -2.0947e+01 -1.4469e+01  1.3857e+00 -2.9244e+01 -1.9974e+01  3.5441e+01  1.0000e+00
-6.3508e-01  1.4136e+00  1.3453e-01  1.5919e+01 -6.9864e+00 -7.3723e-01  1.7400e+01  1.0000e+00
-3.2864e+01  2.3978e+01  7.4338e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 5.3158e+01 -2.8490e+01  1.3885e+00  1.1448e+02 -6.2004e+01  3.0410e+00  1.3022e+02  1.0000e+00
 2.9190e+00  4.3125e+00  2.6206e+00 -4.9636e-01  1.9623e+00  3.3976e-01  2.0524e+00  1.0000e+00
-7.5313e-02  1.1007e+00  2.6755e-01  4.0090e+00 -2.2764e+01  2.0155e+00  2.3202e+01  1.0000e+00
-8.5407e-01  3.6847e+00  7.8255e-01  2.3961e+00 -6.9233e-01  3.3413e+00  4.1695e+00  1.0000e+00
 5.9044e+00  1.7299e+00 -7.5751e-01  4.4983e+00  2.7343e+00  5.3018e-01  5.2908e+00  1.0000e+00
 1.8776e+00 -1.3669e+00  4.9746e-01  7.4396e-01 -4.2645e-02 -1.1987e+00  1.4115e+00  1.0000e+00
-8.2579e+00 -1.5677e+00 -6.1843e+00 -8.7238e+00 -4.3175e-01 -7.4775e+00  1.1498e+01  1.0000e+00
 1.5009e+01 -1.5699e+01 -1.7995e+01  2.1002e+01 -2.2052e+01 -2.5463e+01  3.9695e+01  1.0000e+00
-1.3649e-02  8.0004e-02  2.2744e-01 -6.7086e-01 -7.4991e-01  1.3817e+00  1.7093e+00  1.0000e+00
-3.5416e-01  9.5850e-01  3.5386e-01  5.0337e+00 -1.1859e+00  8.6641e+00  1.0090e+01  1.0000e+00
 5.2134e+01  4.2328e+01 -1.8320e+01  7.3441e+01  5.8889e+01 -2.5204e+01  9.7451e+01  1.0000e+00
 1.3590e-01  1.3612e+00  2.1980e-01 -1.4502e+01 -2.9856e+00 -7.6908e+00  1.6684e+01  1.0000e+00
