# limit = 14.497
#
# x           y           z           vx          vy          vz          s           m
 7.2756e-02 -1.7889e+00 -3.9491e-01 -3.4245e+00  4.3407e+00  5.6301e+00  7.8910e+00  1.0000e+00
-4.4622e-02  4.3637e-01  6.4423e-02 -5.4778e+00 -9.8468e+00  7.0268e+00  1.3279e+01  1.0000e+00
 1.4776e+01  5.6172e-01  2.8925e+00  3.4354e+01  1.9437e+00  6.7441e+00  3.5064e+01  1.0000e+00
-2.1297e-01  7.3556e-01 -5.2084e-02  1.1358e+00 -7.3317e+00 -2.3708e+01  2.4842e+01  1.0000e+00
-1.2431e+01  4.7341e+00  7.5211e+00 -2.9516e+01  1.0941e+01  1.7424e+01  3.5979e+01  1.0000e+00
 5.3654e+00 -1.7768e+00  1.5413e+01  1.3009e+01 -3.6730e+00  3.6424e+01  3.8851e+01  1.0000e+00
 9.0345e-01 -1.2571e+01 -8.7480e+00  1.5388e+00 -2.9601e+01 -2.0191e+01  3.5865e+01  1.0000e+00
 2.0761e-01 -1.2918e-01 -3.0486e-01  5.1012e+00 -5.0160e+00 -2.9534e+00  7.7398e+00  1.0000e+00
-1.9876e+01  1.4457e+01  4.4510e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 2.0510e+01 -1.0807e+01  5.2126e-01  1.1457e+02 -6.2052e+01  3.0434e+00  1.3033e+02  1.0000e+00
 2.7170e+00  3.4152e+00  2.2822e+00  2.0287e+00  4.4421e+00  2.1255e+00  5.3259e+00  1.0000e+00
 2.1983e-02  8.7482e-01  3.0798e-01 -2.0064e+00  1.0270e+01  1.3928e+01  1.7421e+01  1.0000e+00
-9.9929e-01  2.0486e+00 -2.6253e-01 -3.1557e+00  1.4007e+01  2.4288e+00  1.4562e+01  1.0000e+00
 4.2065e+00  9.0739e-01 -8.2262e-01  7.7792e+00  3.0652e+00 -2.0346e-01  8.3638e+00  1.0000e+00
 8.2684e-01 -1.4182e-01  6.6755e-01  8.6928e+00 -1.0627e+01  2.1789e+00  1.3901e+01  1.0000e+00
-5.4661e+00 -8.2008e-01 -4.3570e+00 -1.1123e+01 -2.5737e+00 -6.9386e+00  1.3360e+01  1.0000e+00
 9.0019e+00 -9.3938e+00 -1.0717e+01  2.1167e+01 -2.2196e+01 -2.5626e+01  3.9967e+01  1.0000e+00
-3.4192e-01  1.1252e+00 -4.0035e-02 -3.1907e+00  3.3126e-01  1.0501e+01  1.0980e+01  1.0000e+00
-2.7351e-03  6.5102e-01  1.9109e-01 -7.3251e+00  6.3271e+00 -1.1707e+01  1.5190e+01  1.0000e+00
 3.1194e+01  2.5533e+01 -1.1134e+01  7.3444e+01  5.8917e+01 -2.5214e+01  9.7473e+01  1.0000e+00
-1.7981e-01  2.4809e-01  3.9468e-01  6.7623e+00  7.0514e+00  8.1557e+00  1.2727e+01  1.0000e+00
 1.1123e-01  9.4650e-01  1.4045e-01 -2.2937e-01 -5.4453e+00  6.6824e+00  8.6231e+00  1.0000e+00
-1.8799e+00 -1.8349e+00  3.6020e+00 -8.8709e+00 -1.2680e+01  1.7332e+01  2.3236e+01  1.0000e+00
-6.7013e+00  1.2609e+01 -1.2813e+01 -1.5985e+01  3.0625e+01 -3.0607e+01  4.6154e+01  1.0000e+00
-4.3847e-01  1.4434e+01 -6.4133e+00 -1.2251e+00  3.4034e+01 -1.4966e+01  3.7199e+01  1.0000e+00
-3.5218e+00  1.8520e+00 -5.9048e+00 -8.5467e+00  5.6355e+00 -1.1091e+01  1.5094e+01  1.0000e+00
