# limit = 10.3009
#
# x           y           z           vx          vy          vz          s           m
 4.5092e-01 -2.0212e+00 -9.7600e-01 -2.8434e+00 -3.2693e-01  4.0242e+00  4.9382e+00  1.0000e+00
 6.1081e-02  5.4989e-01 -9.2030e-02  7.4256e+00 -3.3114e+00 -6.9748e+00  1.0712e+01  1.0000e+00
 1.0659e+01  3.3511e-01  2.0834e+00  3.4691e+01  1.8488e+00  6.8247e+00  3.5404e+01  1.0000e+00
-3.3618e-01  6.1781e-01  2.4621e-01 -2.7051e+00  1.7375e+01  4.9347e+00  1.8264e+01  1.0000e+00
-8.8956e+00  3.4235e+00  5.4338e+00 -2.9763e+01  1.1040e+01  1.7583e+01  3.6289e+01  1.0000e+00
 3.8116e+00 -1.3325e+00  1.1053e+01  1.3042e+01 -3.7857e+00  3.6679e+01  3.9112e+01  1.0000e+00
 7.1221e-01 -9.0219e+00 -6.3277e+00  1.6809e+00 -2.9923e+01 -2.0399e+01  3.6254e+01  1.0000e+00
-5.0197e-01  1.5662e+00  8.7150e-01  1.6753e+00 -6.9516e+00 -3.7338e+00  8.0668e+00  1.0000e+00
-1.4441e+01  1.0473e+01  3.2023e+01 -4.5559e+01  3.3393e+01  1.0467e+02  1.1894e+02  1.0000e+00
 6.8284e+00 -3.3967e+00  1.5727e-01  1.1482e+02 -6.2186e+01  3.0588e+00  1.3061e+02  1.0000e+00
 2.3923e+00  2.8048e+00  1.9696e+00  3.4902e+00  5.8584e+00  3.1728e+00  7.5212e+00  1.0000e+00
 2.4420e-01  5.5077e-01  2.7243e-02  3.1509e+00  1.0211e+01  8.8967e+00  1.3905e+01  1.0000e+00
 3.1448e-01  3.1394e-01  7.9108e-01 -1.0867e+01 -4.2348e+00 -1.4886e+01  1.8911e+01  1.0000e+00
 3.1398e+00  5.3056e-01 -7.5978e-01  1.0337e+01  3.2489e+00 -9.3415e-01  1.0876e+01  1.0000e+00
-3.3160e-01  4.1649e-01  2.7730e-02 -2.0693e+01 -5.3015e+00 -9.2768e+00  2.3289e+01  1.0000e+00
-4.0937e+00 -5.1621e-01 -3.4816e+00 -1.1942e+01 -2.5487e+00 -7.7924e+00  1.4486e+01  1.0000e+00
 6.4676e+00 -6.7373e+00 -7.6506e+00  2.1332e+01 -2.2339e+01 -2.5787e+01  4.0237e+01  1.0000e+00
-1.4010e-01  5.5067e-01 -4.8675e-02 -2.3020e+00  8.3614e+00  6.4342e+00  1.0799e+01  1.0000e+00
-6.2323e-02  6.0356e-01  3.3402e-01  1.4444e+01  6.7391e+00  1.6244e+01  2.2758e+01  1.0000e+00
 2.2428e+01  1.8502e+01 -8.1249e+00  7.3492e+01  5.8944e+01 -2.5226e+01  9.7529e+01  1.0000e+00
-2.6838e-02  7.2265e-01  4.1045e-01  8.5453e+00  2.1965e+01  9.7246e+00  2.5496e+01  1.0000e+00
