# limit = 20.2251
#
# x           y           z           vx          vy          vz          s           m
-4.6911e-01 -3.4658e-01  6.1152e-01 -2.8176e+00  1.5616e+01  6.2122e+00  1.7040e+01  1.0000e+00
-1.6580e-01  6.6365e-01  6.0651e-01  1.9690e+00  7.9201e+00  4.7901e+00  9.4631e+00  1.0000e+00
 2.0262e+01  8.8075e-01  3.9681e+00  3.4112e+01  2.0309e+00  6.6822e+00  3.4820e+01  1.0000e+00
-5.1590e-01  1.1553e+00  6.5610e-01  3.4332e+00 -1.2172e+00 -1.1757e+01  1.2309e+01  1.0000e+00
-1.7147e+01  6.4820e+00  1.0304e+01 -2.9340e+01  1.0872e+01  1.7314e+01  3.5761e+01  1.0000e+00
 7.4498e+00 -2.3584e+00  2.1238e+01  1.2998e+01 -3.5908e+00  3.6259e+01  3.8686e+01  1.0000e+00
 1.1410e+00 -1.7294e+01 -1.1972e+01  1.4352e+00 -2.9360e+01 -2.0043e+01  3.5578e+01  1.0000e+00
-1.0417e-01  9.7911e-01  2.6350e-01 -2.5236e+01  2.2136e+01  5.9325e+00  3.4089e+01  1.0000e+00
-2.7177e+01  1.9810e+01  6.1283e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 3.8868e+01 -2.0751e+01  1.0089e+00  1.1449e+02 -6.2013e+01  3.0410e+00  1.3024e+02  1.0000e+00
 2.9177e+00  4.0052e+00  2.5339e+00  5.2895e-01  2.9708e+00  1.0578e+00  3.1976e+00  1.0000e+00
 3.9730e-02  7.1053e-01  3.9647e-01 -1.1722e+01  9.0953e-01 -6.4790e+00  1.3425e+01  1.0000e+00
-1.0841e+00  3.4460e+00  3.1363e-01  1.1526e+00  4.6190e+00  3.9844e+00  6.2080e+00  1.0000e+00
 5.2726e+00  1.3812e+00 -8.1014e-01  5.6729e+00  2.8563e+00  3.0094e-01  6.3585e+00  1.0000e+00
 1.6586e+00 -1.1680e+00  6.4346e-01  2.8875e+00 -3.2104e+00 -1.1134e+00  4.4592e+00  1.0000e+00
-7.1802e+00 -1.2603e+00 -5.3952e+00 -1.0210e+01 -3.0775e+00 -5.9859e+00  1.2229e+01  1.0000e+00
 1.2385e+01 -1.2944e+01 -1.4814e+01  2.1055e+01 -2.2097e+01 -2.5515e+01  3.9781e+01  1.0000e+00
-2.2317e-01  1.5201e+00  4.1868e-01  5.3050e+00  4.4958e+00  2.0225e+00  7.2420e+00  1.0000e+00
-2.4980e-01  1.0548e+00  2.8030e-01  5.8153e+00 -6.6730e+00 -1.3700e+01  1.6311e+01  1.0000e+00
 4.2967e+01  3.4977e+01 -1.5175e+01  7.3441e+01  5.8889e+01 -2.5204e+01  9.7451e+01  1.0000e+00
-6.2552e-01  9.4023e-01 -9.3167e-02  1.0109e+01 -8.0554e+00  1.2757e+01  1.8161e+01  1.0000e+00
 4.6263e-01  7.4374e-01  4.1333e-01 -3.1874e+00 -7.0218e+00  3.2746e-01  7.7183e+00  1.0000e+00
-3.2508e+00 -3.7917e+00  6.2766e+00 -8.3342e+00 -1.1893e+01  1.6233e+01  2.1781e+01  1.0000e+00
-9.2594e+00  1.7511e+01 -1.7710e+01 -1.5938e+01  3.0526e+01 -3.0505e+01  4.6004e+01  1.0000e+00
-6.3550e-01  1.9872e+01 -8.8035e+00 -1.2323e+00  3.3833e+01 -1.4872e+01  3.6978e+01  1.0000e+00
