# limit = 26.7915
#
# x           y           z           vx          vy          vz          s           m
 2.9981e-01  2.4952e+00 -7.2533e-01  4.6044e+00  4.2824e+00 -1.2422e+01  1.3922e+01  1.0000e+00
 3.6239e-01  1.3191e+00  5.1959e-01  1.4034e+01  2.9946e+00 -1.0450e+01  1.7752e+01  1.0000e+00
 2.6456e+01  1.2567e+00  5.1788e+00  3.3961e+01  2.0996e+00  6.6386e+00  3.4668e+01  1.0000e+00
 8.9165e-02  9.3760e-01  3.0222e-01  1.4054e+01 -7.5326e+00  1.3255e+01  2.0735e+01  1.0000e+00
-2.2467e+01  8.4556e+00  1.3444e+01 -2.9229e+01  1.0830e+01  1.7245e+01  3.5623e+01  1.0000e+00
 9.8136e+00 -3.0062e+00  2.7825e+01  1.2998e+01 -3.5387e+00  3.6167e+01  3.8595e+01  1.0000e+00
 1.3954e+00 -2.2614e+01 -1.5609e+01  1.3682e+00 -2.9203e+01 -1.9949e+01  3.5393e+01  1.0000e+00
 2.6605e-01  8.4552e-01  5.9379e-01  1.7765e+00 -2.8363e+00  7.5480e+00  8.2567e+00  1.0000e+00
-3.5465e+01  2.5883e+01  8.0312e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 5.9692e+01 -3.2029e+01  1.5619e+00  1.1448e+02 -6.2004e+01  3.0410e+00  1.3022e+02  1.0000e+00
 2.8778e+00  4.4116e+00  2.6309e+00 -9.4753e-01  1.5104e+00  1.9828e-02  1.7831e+00  1.0000e+00
-9.8200e-02  8.2455e-01  5.0246e-01 -1.7539e+00  1.4338e+01  3.5584e-01  1.4449e+01  1.0000e+00
-7.0181e-01  3.5748e+00  9.5323e-01  2.9144e+00 -3.1986e+00  2.5897e+00  5.0430e+00  1.0000e+00
 6.1479e+00  1.8845e+00 -7.2478e-01  4.0391e+00  2.6843e+00  6.1503e-01  4.8886e+00  1.0000e+00
 1.8944e+00 -1.3308e+00  4.2926e-01 -1.6549e-01  1.2961e+00 -1.1833e+00  1.7628e+00  1.0000e+00
-8.7743e+00 -1.6001e+00 -6.6008e+00 -9.2397e+00 -6.8298e-01 -7.1473e+00  1.1701e+01  1.0000e+00
 1.6208e+01 -1.6956e+01 -1.9448e+01  2.0985e+01 -2.2035e+01 -2.5445e+01  3.9665e+01  1.0000e+00
-9.9576e-02  4.4206e-01  3.7592e-01 -2.2109e+00  1.5336e+01  4.0076e+00  1.6004e+01  1.0000e+00
 3.4932e-02  1.2486e+00  4.3480e-01  3.8300e-01  1.2048e+01 -1.5463e+01  1.9607e+01  1.0000e+00
 5.6328e+01  4.5687e+01 -1.9757e+01  7.3441e+01  5.8889e+01 -2.5204e+01  9.7451e+01  1.0000e+00
-6.8451e-01  9.0660e-01  3.5519e-01 -4.2796e+00 -2.0296e+00  8.6858e+00  9.8932e+00  1.0000e+00
-2.1781e-01  2.5496e+00  3.0535e-01  4.8834e+00  3.1599e+00  2.0177e+00  6.1567e+00  1.0000e+00
-4.7423e+00 -5.9192e+00  9.1788e+00 -8.0984e+00 -1.1542e+01  1.5746e+01  2.1136e+01  1.0000e+00
-1.2155e+01  2.3056e+01 -2.3251e+01 -1.5910e+01  3.0465e+01 -3.0441e+01  4.5911e+01  1.0000e+00
-8.6005e-01  2.6014e+01 -1.1505e+01 -1.2365e+00  3.3708e+01 -1.4814e+01  3.6840e+01  1.0000e+00
-6.3087e+00  3.7203e+00 -9.4529e+00 -7.8514e+00  5.3292e+00 -9.8657e+00  1.3689e+01  1.0000e+00
 8.1885e+00 -2.0339e+01  3.8574e+00  1.0011e+01 -2.6195e+01  4.7500e+00  2.8443e+01  1.0000e+00
 5.5118e+01 -1.4430e+01 -5.3177e+01  7.5256e+01 -1.9839e+01 -7.2627e+01  1.0645e+02  1.0000e+00
 1.5928e+00 -3.1799e+01 -4.1945e+01  2.1735e+00 -4.2140e+01 -5.5572e+01  6.9777e+01  1.0000e+00
-5.4464e-01  9.0188e-01  7.5172e-01  3.7484e+00  5.4695e+00 -4.3827e+00  7.9482e+00  1.0000e+00
-1.0037e-01  1.3832e+00  2.4122e-01 -1.3959e+01  1.4725e+01  1.0580e+01  2.2883e+01  1.0000e+00
 1.6333e-01  1.4165e+00  1.5767e-01  1.2859e+00  7.4281e+00 -5.6626e+00  9.4284e+00  1.0000e+00
-7.7043e-01  1.4937e+00  1.1210e-02  5.5750e+00 -2.5466e+00 -7.1490e+00  9.4167e+00  1.0000e+00
-3.0167e-01  1.4098e+00  3.2771e-01  1.6060e+01  3.7005e+00  1.1455e+01  2.0071e+01  1.0000e+00
-3.4751e-01  1.3029e+00  7.8878e-01 -1.5039e+00  1.5053e+01 -2.2523e+00  1.5295e+01  1.0000e+00
-2.6201e-01  1.3985e+00  7.9952e-01  7.9119e+00  1.6024e+01  1.0923e+01  2.0945e+01  1.0000e+00
 3.0848e-01  1.5068e+00 -1.5639e-02 -6.0961e+00 -1.5135e+01  1.4823e+01  2.2044e+01  1.0000e+00
-2.1842e+01  4.1840e+01 -5.2540e+01 -2.8528e+01  5.4672e+01 -6.7946e+01  9.1758e+01  1.0000e+00
-9.2129e-03  1.0018e+00  1.3958e+00 -7.0894e+00 -6.1998e+00 -2.1263e+00  9.6550e+00  1.0000e+00
 1.5604e+01 -3.4398e+00  1.3143e+01  1.9410e+01 -4.0762e+00  1.6451e+01  2.5768e+01  1.0000e+00
 8.1327e+00  7.6248e+00  1.1915e+00  7.9683e+00  7.9218e+00  2.0444e+00  1.1421e+01  1.0000e+00
 2.9316e+00  1.1168e+00 -9.1065e-01 -3.0645e+00  1.1187e+00 -7.0890e-01  3.3384e+00  1.0000e+00
-5.2121e-01  8.5076e-01  5.0692e-01  1.7135e+00 -8.2315e+00 -6.6285e+00  1.0707e+01  1.0000e+00
 3.2152e+00 -9.3025e+00  3.0308e+01  4.3064e+00 -1.1982e+01  3.9543e+01  4.1542e+01  1.0000e+00
 2.9409e+01  1.4188e+01  2.3427e+00  3.8723e+01  1.8532e+01  3.1364e+00  4.3044e+01  1.0000e+00
 2.1069e+00 -1.8669e+01  3.1203e+00  3.2390e+00 -2.3521e+01  4.1577e+00  2.4104e+01  1.0000e+00
-9.3317e-01  1.6825e+00  1.5727e-01 -3.9297e+00 -2.8997e+00  4.5353e+00  6.6648e+00  1.0000e+00
 2.3385e+00 -2.8285e-01  5.0732e-01 -4.0674e+00  7.8279e+00  2.8704e+00  9.2768e+00  1.0000e+00
 1.2540e+01 -4.8578e+00  5.7465e+00  1.4252e+01 -5.4482e+00  7.0192e+00  1.6795e+01  1.0000e+00
-3.4973e-01  1.3771e+00  4.5674e-01 -1.3449e+01  1.9666e+01  5.0206e+00  2.4348e+01  1.0000e+00
-5.7893e-01  1.2323e+00  4.5816e-01  2.0686e+01 -4.5009e+00 -9.0058e+00  2.3006e+01  1.0000e+00
-3.4489e-01  1.1263e+00  3.4350e-01 -2.6939e+00  1.2188e+01  5.4995e+00  1.3640e+01  1.0000e+00
-3.5872e+00 -5.6197e+00  5.7568e+00 -3.0672e+00 -4.5725e+00  5.2077e+00  7.5786e+00  1.0000e+00
 1.4636e-02  7.4945e-01  6.1138e-03  9.5470e+00 -9.6910e+00 -2.1288e+01  2.5263e+01  1.0000e+00
 3.3791e-01  5.4721e+00  5.4459e+00  2.1897e+00  1.3255e+01  1.4269e+01  1.9599e+01  1.0000e+00
-1.1786e-01  1.5720e+00  1.8674e-01 -6.4987e+00 -3.6607e+00  1.0619e+00  7.5340e+00  1.0000e+00
-1.5707e-01  1.1380e+00  3.4526e-01 -6.0354e+00  2.4334e+00  3.9772e+00  7.6266e+00  1.0000e+00
-3.3974e-01  1.5247e+00  4.4550e-02  1.2294e+01 -1.2096e+01  6.0077e+00  1.8263e+01  1.0000e+00
-1.1440e-01  1.0901e+00  5.2841e-02  8.0528e+00  1.1037e+01 -1.6095e+00  1.3757e+01  1.0000e+00
 7.2165e+00 -4.0268e+00  2.1589e+01  8.9831e+00 -5.3962e+00  2.7638e+01  2.9558e+01  1.0000e+00
-1.3940e-01  1.2489e+00  4.9455e-01 -1.5926e+01  5.2974e+00  1.6795e+01  2.3744e+01  1.0000e+00
-4.3953e+00 -7.6434e+00  3.4827e+00 -7.1238e+00 -1.4285e+01  5.7292e+00  1.6960e+01  1.0000e+00
 1.3505e+01  1.3497e+00 -6.4977e+00  1.7955e+01  1.9659e+00 -8.5472e+00  1.9982e+01  1.0000e+00
-6.5638e-02  7.4586e-01  8.4445e-01 -1.5105e-01 -1.2042e+00  9.0291e+00  9.1103e+00  1.0000e+00
-1.8075e-01  3.8693e+00  4.9788e-01  2.5829e+00  6.8593e+00  1.2492e+00  7.4352e+00  1.0000e+00
-4.3153e-01  1.1875e+00  5.7556e-01  1.4025e+01 -1.4212e+01  8.1934e+00  2.1582e+01  1.0000e+00
-3.0632e-01  1.2870e+00  4.4447e-01 -3.8698e-01 -1.0119e+00 -2.3059e+01  2.3084e+01  1.0000e+00
-2.4806e-01  7.8559e-01  8.7072e-01 -5.0484e+00  8.7062e+00 -6.7646e+00  1.2126e+01  1.0000e+00
-7.3211e-02  1.1140e+00  3.1645e-01 -6.5133e+00  1.2971e+01  2.1179e+01  2.5675e+01  1.0000e+00
-3.1579e-01  1.6461e+00  1.3672e-01  7.5681e+00 -3.1315e+00  4.1861e+00  9.1982e+00  1.0000e+00
 2.6058e+01  2.8358e+00  4.7297e+00  3.3825e+01  3.3375e+00  6.0622e+00  3.4526e+01  1.0000e+00
 1.7306e-02  1.1449e+00  4.3123e-01 -6.5716e+00 -4.2330e+00  1.2732e+01  1.4940e+01  1.0000e+00
