# limit = 15.0901
#
# x           y           z           vx          vy          vz          s           m
 1.4572e-02 -1.7093e+00 -2.9830e-01 -3.4690e+00  5.1042e+00  5.8185e+00  8.4819e+00  1.0000e+00
-1.7287e-01  4.0643e-01  2.4893e-01 -8.7230e+00  5.6748e+00  1.3206e+01  1.6813e+01  1.0000e+00
 1.5356e+01  5.9461e-01  3.0063e+00  3.4321e+01  1.9546e+00  6.7357e+00  3.5030e+01  1.0000e+00
-1.9545e-01  6.5776e-01 -3.2631e-01  1.5140e+00 -2.4237e+00 -1.0914e+01  1.1282e+01  1.0000e+00
-1.2929e+01  4.9185e+00  7.8151e+00 -2.9491e+01  1.0931e+01  1.7409e+01  3.5948e+01  1.0000e+00
 5.5848e+00 -1.8387e+00  1.6028e+01  1.3007e+01 -3.6617e+00  3.6400e+01  3.8827e+01  1.0000e+00
 9.2930e-01 -1.3070e+01 -9.0885e+00  1.5245e+00 -2.9568e+01 -2.0171e+01  3.5825e+01  1.0000e+00
 2.8376e-01 -1.9131e-01 -3.3961e-01  3.9410e+00 -2.4393e+00 -1.2206e+00  4.7929e+00  1.0000e+00
-2.0644e+01  1.5021e+01  4.6276e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 2.2442e+01 -1.1854e+01  5.7261e-01  1.1455e+02 -6.2045e+01  3.0429e+00  1.3031e+02  1.0000e+00
 2.7497e+00  3.4887e+00  2.3170e+00  1.8529e+00  4.2706e+00  1.9993e+00  5.0664e+00  1.0000e+00
-1.1439e-01  9.4338e-01  4.5300e-01 -1.0826e+01 -1.7603e+00  2.3710e+00  1.1222e+01  1.0000e+00
-1.0451e+00  2.2724e+00 -2.1725e-01 -2.3040e+00  1.2554e+01  2.9062e+00  1.3091e+01  1.0000e+00
 4.3355e+00  9.5891e-01 -8.2545e-01  7.5092e+00  3.0406e+00 -1.3246e-01  8.1025e+00  1.0000e+00
 9.6231e-01 -3.1052e-01  6.9776e-01  7.4319e+00 -9.4252e+00  1.4443e+00  1.2089e+01  1.0000e+00
-5.6530e+00 -8.6366e-01 -4.4733e+00 -1.1031e+01 -2.5924e+00 -6.8393e+00  1.3236e+01  1.0000e+00
 9.3588e+00 -9.7683e+00 -1.1149e+01  2.1151e+01 -2.2182e+01 -2.5610e+01  3.9941e+01  1.0000e+00
-3.1702e-01  1.0236e+00  2.1547e-01  6.0866e+00 -1.4739e+01  1.7456e+01  2.3643e+01  1.0000e+00
