# limit = 13.9657
#
# x           y           z           vx          vy          vz          s           m
 1.2475e-01 -1.8502e+00 -4.7965e-01 -3.3746e+00  3.6860e+00  5.4511e+00  7.3952e+00  1.0000e+00
 2.7876e-04  6.6016e-01  5.9195e-02  4.7104e+00 -1.6472e+01 -7.9153e+00  1.8873e+01  1.0000e+00
 1.4251e+01  5.3207e-01  2.7893e+00  3.4387e+01  1.9333e+00  6.7521e+00  3.5096e+01  1.0000e+00
-2.5757e-01  7.5795e-01  3.7569e-01  1.8480e+00  1.8057e+01 -1.9818e+01  2.6874e+01  1.0000e+00
-1.1979e+01  4.5668e+00  7.2545e+00 -2.9540e+01  1.0950e+01  1.7439e+01  3.6009e+01  1.0000e+00
 5.1665e+00 -1.7205e+00  1.4856e+01  1.3012e+01 -3.6840e+00  3.6447e+01  3.8875e+01  1.0000e+00
 8.7981e-01 -1.2118e+01 -8.4392e+00  1.5528e+00 -2.9633e+01 -2.0211e+01  3.5903e+01  1.0000e+00
 1.2084e-01 -3.0871e-02 -2.4526e-01  6.2812e+00 -7.9679e+00 -4.9410e+00  1.1285e+01  1.0000e+00
-1.9179e+01  1.3947e+01  4.2910e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 1.8758e+01 -9.8576e+00  4.7472e-01  1.1458e+02 -6.2060e+01  3.0440e+00  1.3034e+02  1.0000e+00
 2.6847e+00  3.3461e+00  2.2488e+00  2.1927e+00  4.6019e+00  2.2432e+00  5.5693e+00  1.0000e+00
-9.2591e-02  6.8485e-01  3.7568e-02  1.4837e+01  1.2893e+01  1.8371e+01  2.6905e+01  1.0000e+00
-9.4374e-01  1.8229e+00 -2.9505e-01 -4.1565e+00  1.5556e+01  1.7794e+00  1.6200e+01  1.0000e+00
 4.0856e+00  8.6034e-01 -8.1899e-01  8.0380e+00  3.0881e+00 -2.7272e-01  8.6151e+00  1.0000e+00
 6.8232e-01  3.0935e-02  6.2742e-01  1.0325e+01 -1.2022e+01  3.1198e+00  1.6152e+01  1.0000e+00
-5.2954e+00 -7.8083e-01 -4.2502e+00 -1.1210e+01 -2.5604e+00 -7.0314e+00  1.3478e+01  1.0000e+00
 8.6780e+00 -9.0544e+00 -1.0325e+01  2.1182e+01 -2.2210e+01 -2.5641e+01  3.9993e+01  1.0000e+00
-2.6087e-01  1.0400e+00 -1.3922e-01 -7.0071e+00  1.0228e+01  2.1292e+00  1.2580e+01  1.0000e+00
 2.9219e-04  6.4991e-01  2.8361e-01  6.3780e+00 -5.7323e+00 -3.7981e+00  9.3790e+00  1.0000e+00
 3.0072e+01  2.4632e+01 -1.0748e+01  7.3450e+01  5.8920e+01 -2.5216e+01  9.7480e+01  1.0000e+00
-2.7803e-01  2.3140e-01  2.5959e-01  4.8755e+00 -5.0561e+00  8.7414e+00  1.1214e+01  1.0000e+00
 1.6368e-02  9.4656e-01  6.1907e-02  1.1765e+01  6.6699e+00  3.9136e+00  1.4079e+01  1.0000e+00
-1.7435e+00 -1.6398e+00  3.3355e+00 -8.9714e+00 -1.2835e+01  1.7531e+01  2.3506e+01  1.0000e+00
-6.4568e+00  1.2141e+01 -1.2345e+01 -1.5991e+01  3.0639e+01 -3.0621e+01  4.6175e+01  1.0000e+00
-4.1974e-01  1.3913e+01 -6.1844e+00 -1.2240e+00  3.4062e+01 -1.4979e+01  3.7230e+01  1.0000e+00
-3.3907e+00  1.7657e+00 -5.7345e+00 -8.5992e+00  5.6576e+00 -1.1189e+01  1.5204e+01  1.0000e+00
 4.5798e+00 -1.0913e+01  2.1439e+00  1.0215e+01 -2.6639e+01  4.8543e+00  2.8941e+01  1.0000e+00
 2.8216e+01 -7.3371e+00 -2.7213e+01  7.5263e+01 -1.9841e+01 -7.2632e+01  1.0646e+02  1.0000e+00
