# limit = 15.1571
#
# x           y           z           vx          vy          vz          s           m
 8.0915e-03 -1.6997e+00 -2.8741e-01 -3.4731e+00  5.1916e+00  5.8386e+00  8.5501e+00  1.0000e+00
-1.8912e-01  4.1861e-01  2.7370e-01 -8.7014e+00  7.4092e+00  1.3305e+01  1.7539e+01  1.0000e+00
 1.5420e+01  5.9826e-01  3.0189e+00  3.4317e+01  1.9558e+00  6.7348e+00  3.5027e+01  1.0000e+00
-1.9265e-01  6.5403e-01 -3.4602e-01  1.4751e+00 -1.5404e+00 -1.0157e+01  1.0378e+01  1.0000e+00
-1.2984e+01  4.9390e+00  7.8476e+00 -2.9489e+01  1.0930e+01  1.7407e+01  3.5945e+01  1.0000e+00
 5.6091e+00 -1.8455e+00  1.6096e+01  1.3007e+01 -3.6605e+00  3.6397e+01  3.8824e+01  1.0000e+00
 9.3214e-01 -1.3126e+01 -9.1262e+00  1.5230e+00 -2.9565e+01 -2.0169e+01  3.5821e+01  1.0000e+00
 2.9101e-01 -1.9563e-01 -3.4173e-01  3.8191e+00 -2.1843e+00 -1.0472e+00  4.5225e+00  1.0000e+00
-2.0730e+01  1.5083e+01  4.6471e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 2.2656e+01 -1.1970e+01  5.7829e-01  1.1455e+02 -6.2045e+01  3.0428e+00  1.3031e+02  1.0000e+00
 2.7532e+00  3.4967e+00  2.3207e+00  1.8338e+00  4.2519e+00  1.9856e+00  5.0383e+00  1.0000e+00
-1.3487e-01  9.3896e-01  4.5581e-01 -1.1134e+01 -2.9961e+00  6.0626e-01  1.1546e+01  1.0000e+00
-1.0493e+00  2.2957e+00 -2.1179e-01 -2.2220e+00  1.2406e+01  2.9486e+00  1.2944e+01  1.0000e+00
 4.3495e+00  9.6458e-01 -8.2569e-01  7.4802e+00  3.0379e+00 -1.2491e-01  8.0745e+00  1.0000e+00
 9.7608e-01 -3.2801e-01  7.0039e-01  7.3189e+00 -9.3135e+00  1.3750e+00  1.1925e+01  1.0000e+00
-5.6736e+00 -8.6851e-01 -4.4861e+00 -1.1021e+01 -2.5947e+00 -6.8285e+00  1.3222e+01  1.0000e+00
 9.3982e+00 -9.8097e+00 -1.1197e+01  2.1149e+01 -2.2181e+01 -2.5608e+01  3.9939e+01  1.0000e+00
-3.0447e-01  9.9382e-01  2.4760e-01  7.3557e+00 -1.7171e+01  1.6874e+01  2.5173e+01  1.0000e+00
-2.3910e-01  8.0198e-01  1.3783e-01 -1.0408e+01  1.1070e+01  1.0963e+01  1.8737e+01  1.0000e+00
 3.2570e+01  2.6637e+01 -1.1607e+01  7.3441e+01  5.8914e+01 -2.5213e+01  9.7468e+01  1.0000e+00
-6.9914e-02  4.8777e-01  4.7547e-01  3.7487e+00  1.8310e+01 -6.4472e-01  1.8700e+01  1.0000e+00
-8.1367e-02  7.3653e-01  2.9757e-01 -2.0670e+01 -1.5854e+01  7.7485e+00  2.7178e+01  1.0000e+00
-2.0451e+00 -2.0710e+00  3.9249e+00 -8.7676e+00 -1.2524e+01  1.7126e+01  2.2957e+01  1.0000e+00
-7.0009e+00  1.3183e+01 -1.3387e+01 -1.5977e+01  3.0610e+01 -3.0591e+01  4.6131e+01  1.0000e+00
-4.6144e-01  1.5072e+01 -6.6938e+00 -1.2262e+00  3.4004e+01 -1.4951e+01  3.7166e+01  1.0000e+00
-3.6814e+00  1.9574e+00 -6.1116e+00 -8.4863e+00  5.6100e+00 -1.0980e+01  1.4968e+01  1.0000e+00
 4.9269e+00 -1.1818e+01  2.3088e+00  1.0183e+01 -2.6566e+01  4.8389e+00  2.8860e+01  1.0000e+00
 3.0779e+01 -8.0123e+00 -2.9685e+01  7.5256e+01 -1.9839e+01 -7.2627e+01  1.0645e+02  1.0000e+00
 8.8916e-01 -1.8161e+01 -2.3961e+01  2.1782e+00 -4.2206e+01 -5.5655e+01  6.9882e+01  1.0000e+00
-2.4484e-01  9.0821e-01  2.5824e-01 -1.9031e+00 -4.6896e+00  1.2118e+01  1.3133e+01  1.0000e+00
-6.4196e-02  5.4092e-01  2.5644e-02 -1.0249e+01  9.9911e+00  1.8217e+00  1.4429e+01  1.0000e+00
 2.8808e-02  8.8402e-01  3.1132e-01 -4.2033e+00  4.0971e+00 -8.1549e+00  1.0048e+01  1.0000e+00
-1.8359e-01  6.0892e-01  1.4386e-01  5.2722e+00 -1.2000e+01  2.3520e+01  2.6926e+01  1.0000e+00
-5.0942e-04  7.6632e-01  4.6253e-01 -1.5326e+01  1.2926e+01  5.6162e+00  2.0821e+01  1.0000e+00
-1.6578e-02  8.3298e-01  1.3700e-01  1.8584e+01 -4.3557e+00 -1.2273e+01  2.2693e+01  1.0000e+00
-2.6662e-01  1.2674e+00  5.8788e-01  1.0184e+01  7.7758e+00 -8.4350e+00  1.5340e+01  1.0000e+00
-4.2273e-01  2.4676e+00 -9.8181e-01  3.3386e+00  4.9797e+00 -3.6074e+00  6.9969e+00  1.0000e+00
-1.2612e+01  2.4153e+01 -3.0565e+01 -2.8544e+01  5.4704e+01 -6.7961e+01  9.1793e+01  1.0000e+00
-2.2352e-01  9.3033e-01 -1.1398e-01  1.1862e+01  7.7840e+00 -1.5036e+01  2.0674e+01  1.0000e+00
 9.2772e+00 -2.1116e+00  7.7816e+00  1.9785e+01 -4.1524e+00  1.6771e+01  2.6267e+01  1.0000e+00
 5.3866e+00  4.9304e+00  5.1690e-01  9.1771e+00  8.8747e+00  2.1248e+00  1.2942e+01  1.0000e+00
 2.6158e+00  7.3532e-01 -2.4631e-01  5.6941e+00  1.3589e+00 -3.2071e+00  6.6750e+00  1.0000e+00
-2.9891e-01  8.3872e-01 -3.3180e-02  1.1747e+01  2.2469e+01  1.6896e+00  2.5411e+01  1.0000e+00
