# limit = 19.6657
#
# x           y           z           vx          vy          vz          s           m
-4.2217e-01 -5.7461e-01  5.1173e-01 -3.2062e+00  1.3815e+01  6.6034e+00  1.5644e+01  1.0000e+00
-1.9238e-01  6.0955e-01  4.6589e-01  1.2820e+00 -1.1849e+00  1.3052e+01  1.3168e+01  1.0000e+00
 1.9733e+01  8.4928e-01  3.8644e+00  3.4131e+01  2.0238e+00  6.6868e+00  3.4838e+01  1.0000e+00
-5.4094e-01  1.1514e+00  7.8858e-01  7.7735e-02  1.5535e+00 -5.5592e+00  5.7727e+00  1.0000e+00
-1.6691e+01  6.3133e+00  1.0036e+01 -2.9353e+01  1.0877e+01  1.7322e+01  3.5776e+01  1.0000e+00
 7.2480e+00 -2.3025e+00  2.0675e+01  1.2998e+01 -3.5968e+00  3.6272e+01  3.8698e+01  1.0000e+00
 1.1186e+00 -1.6838e+01 -1.1660e+01  1.4427e+00 -2.9377e+01 -2.0054e+01  3.5599e+01  1.0000e+00
 1.7092e-01  6.4066e-01  1.4516e-01 -1.1274e+01  1.9103e+01  8.1856e+00  2.3644e+01  1.0000e+00
-2.6470e+01  1.9291e+01  5.9659e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 3.7091e+01 -1.9788e+01  9.6171e-01  1.1450e+02 -6.2016e+01  3.0412e+00  1.3025e+02  1.0000e+00
 2.9085e+00  3.9580e+00  2.5168e+00  6.6246e-01  3.1016e+00  1.1515e+00  3.3741e+00  1.0000e+00
 1.4301e-01  7.5811e-01  4.5916e-01 -2.2553e+00 -5.7831e+00 -1.8081e+00  6.4653e+00  1.0000e+00
-1.1001e+00  3.3690e+00  2.5170e-01  9.0682e-01  5.3002e+00  3.9926e+00  6.6974e+00  1.0000e+00
 5.1833e+00  1.3367e+00 -8.1454e-01  5.8415e+00  2.8735e+00  2.6573e-01  6.5154e+00  1.0000e+00
 1.6111e+00 -1.1148e+00  6.6052e-01  3.2395e+00 -3.6514e+00 -1.0823e+00  4.9998e+00  1.0000e+00
