# limit = 15.4282
#
# x           y           z           vx          vy          vz          s           m
-1.8076e-02 -1.6593e+00 -2.4322e-01 -3.4873e+00  5.5497e+00  5.9180e+00  8.8308e+00  1.0000e+00
-2.5190e-01  5.0473e-01  3.6792e-01 -7.4162e+00  1.5461e+01  1.1091e+01  2.0422e+01  1.0000e+00
 1.5678e+01  6.1298e-01  3.0695e+00  3.4304e+01  1.9605e+00  6.7314e+00  3.5013e+01  1.0000e+00
-1.7912e-01  6.5411e-01 -4.1085e-01  2.9577e+00  1.2604e+00 -6.5326e+00  7.2809e+00  1.0000e+00
-1.3205e+01  5.0211e+00  7.9786e+00 -2.9479e+01  1.0926e+01  1.7401e+01  3.5933e+01  1.0000e+00
 5.7069e+00 -1.8730e+00  1.6369e+01  1.3006e+01 -3.6557e+00  3.6388e+01  3.8815e+01  1.0000e+00
 9.4357e-01 -1.3348e+01 -9.2779e+00  1.5170e+00 -2.9551e+01 -2.0160e+01  3.5805e+01  1.0000e+00
 3.1791e-01 -2.0830e-01 -3.4705e-01  3.3411e+00 -1.1979e+00 -3.7509e-01  3.5691e+00  1.0000e+00
-2.1072e+01  1.5334e+01  4.7258e+01 -4.5547e+01  3.3390e+01  1.0464e+02  1.1890e+02  1.0000e+00
 2.3517e+01 -1.2436e+01  6.0116e-01  1.1454e+02 -6.2041e+01  3.0427e+00  1.3030e+02  1.0000e+00
 2.7667e+00  3.5284e+00  2.3354e+00  1.7575e+00  4.1772e+00  1.9308e+00  4.9260e+00  1.0000e+00
-2.0605e-01  9.0168e-01  4.1674e-01 -2.1951e+00 -5.3649e+00 -1.3062e+01  1.4291e+01  1.0000e+00
-1.0648e+00  2.3868e+00 -1.8902e-01 -1.9135e+00  1.1830e+01  3.1029e+00  1.2379e+01  1.0000e+00
 4.4053e+00  9.8738e-01 -8.2651e-01  7.3653e+00  3.0272e+00 -9.5104e-02  7.9637e+00  1.0000e+00
 1.0296e+00 -3.9646e-01  7.0966e-01  6.9251e+00 -8.9069e+00  1.0811e+00  1.1334e+01  1.0000e+00
-5.7563e+00 -8.8805e-01 -4.5372e+00 -1.0981e+01 -2.6047e+00 -6.7852e+00  1.3168e+01  1.0000e+00
 9.5571e+00 -9.9764e+00 -1.1389e+01  2.1143e+01 -2.2175e+01 -2.5602e+01  3.9927e+01  1.0000e+00
-2.3780e-01  8.3798e-01  3.6210e-01  8.6238e+00 -2.2827e+01  1.1548e+01  2.6997e+01  1.0000e+00
-2.9076e-01  8.7484e-01  2.4158e-01 -1.0997e+00  5.3444e+00  1.5330e+01  1.6272e+01  1.0000e+00
 3.3122e+01  2.7080e+01 -1.1796e+01  7.3441e+01  5.8912e+01 -2.5212e+01  9.7467e+01  1.0000e+00
-5.3151e-02  6.4286e-01  4.4998e-01  5.1956e-01  2.2912e+01 -6.3898e+00  2.3792e+01  1.0000e+00
-2.6047e-01  6.3579e-01  3.2637e-01 -2.5068e+01 -1.0257e+01 -3.8182e+00  2.7353e+01  1.0000e+00
-2.1109e+00 -2.1650e+00  4.0534e+00 -8.7312e+00 -1.2469e+01  1.7052e+01  2.2858e+01  1.0000e+00
-7.1210e+00  1.3413e+01 -1.3617e+01 -1.5975e+01  3.0604e+01 -3.0585e+01  4.6122e+01  1.0000e+00
-4.7066e-01  1.5328e+01 -6.8061e+00 -1.2267e+00  3.3991e+01 -1.4946e+01  3.7152e+01  1.0000e+00
-3.7451e+00  1.9995e+00 -6.1940e+00 -8.4633e+00  5.6002e+00 -1.0938e+01  1.4921e+01  1.0000e+00
 5.0035e+00 -1.2017e+01  2.3451e+00  1.0176e+01 -2.6552e+01  4.8356e+00  2.8843e+01  1.0000e+00
