# limit = 1.06519
#
# x           y           z           vx          vy          vz          s           m
 4.9824e-01 -3.8638e-01 -9.3147e-01  8.3498e+00 -1.2009e+01 -1.3595e+01  1.9969e+01  1.0000e+00
-8.7888e-02  3.4991e-01 -1.9587e-01  4.4830e+00 -2.3164e+01  1.1389e+01  2.6198e+01  1.0000e+00
-3.3838e-01  2.1853e-01 -2.5402e-01  1.6348e+01 -2.7751e+01  1.6214e+01  3.6060e+01  1.0000e+00
-4.0441e-01 -1.1107e-01 -2.2289e-01  2.4437e+01  3.5462e+00  1.2074e+01  2.7487e+01  1.0000e+00
 1.9948e-02 -3.1457e-01 -4.6294e-01  1.1217e+01  9.0965e+00  1.9218e+01  2.4040e+01  1.0000e+00
-3.6489e-02  2.6120e-01 -3.9533e-01  2.2995e+00 -1.4777e+01  1.9484e+01  2.4562e+01  1.0000e+00
-1.8184e-01  6.7453e-02  3.5177e-01  4.2308e+00 -9.4711e+00 -1.3204e+01  1.6791e+01  1.0000e+00
-2.1002e-01 -3.2376e-01 -2.1192e-01  7.8110e+00  2.8493e+01  4.7243e+00  2.9920e+01  1.0000e+00
-9.9780e-01  6.1971e-01  1.1490e+00 -4.6797e+01  3.4249e+01  1.0660e+02  1.2135e+02  1.0000e+00
-8.8811e-02 -1.6301e-01 -7.4134e-02 -4.5088e+00  1.9460e+01 -2.6171e+00  2.0147e+01  1.0000e+00
-5.7752e-02  1.8504e-01  6.7506e-02 -3.3633e+00 -2.2767e+01 -5.8448e+00  2.3744e+01  1.0000e+00
 3.4441e-01 -2.8164e-01 -2.8193e-02 -2.4919e+01  6.6988e+00 -7.2659e-01  2.5814e+01  1.0000e+00
 3.4947e-01 -2.2621e-01  1.2302e-01 -2.7492e+01 -6.3027e+00 -1.2861e+01  3.0999e+01  1.0000e+00
 1.1676e-01 -3.2737e-01 -2.2542e-01  2.5517e+00  1.4174e+01  1.0212e+01  1.7655e+01  1.0000e+00
 4.0300e-01 -2.2867e-01 -1.5955e-02 -2.5852e+01  6.5502e+00 -1.2048e+01  2.9264e+01  1.0000e+00
-2.0091e-02 -3.9745e-01  2.8872e-01  2.1752e+01  3.0355e+01 -7.7285e-02  3.7344e+01  1.0000e+00
-1.1455e-01  1.1131e-01  3.7508e-02 -7.6155e-01  9.5008e+00  8.8394e+00  1.2999e+01  1.0000e+00
 2.9195e-01  2.2259e-01  1.0772e-02 -2.0339e+01 -1.5220e+01  3.4909e-01  2.5406e+01  1.0000e+00
-1.0391e-01 -9.2666e-03 -1.9978e-01 -1.3795e+01 -5.7284e+00  9.2099e+00  1.7548e+01  1.0000e+00
 7.2108e-01  1.0811e+00 -6.6661e-01  7.5526e+01  6.1245e+01 -2.6403e+01  1.0076e+02  1.0000e+00
 2.6691e-01 -6.4855e-03 -1.6571e-01 -1.4995e+01 -1.7187e+01  9.6216e+00  2.4755e+01  1.0000e+00
 1.1347e-01 -1.8379e-01 -4.7279e-02 -5.9816e-01  9.3596e+00  1.9561e+00  9.5805e+00  1.0000e+00
 1.4378e-01  7.0150e-02 -2.5079e-01 -9.6931e+00 -1.5965e+01  2.9163e+01  3.4631e+01  1.0000e+00
 3.5914e-01 -2.0965e-01  4.3091e-01 -2.1449e+01  3.5397e+00 -1.5670e+01  2.6798e+01  1.0000e+00
 1.4754e-01 -4.1492e-01  3.2856e-01 -1.0257e+01  8.7933e+00 -1.5301e+01  2.0412e+01  1.0000e+00
-8.4205e-03  1.1319e-01  6.3348e-01  1.4934e+01 -1.5893e+01 -3.5351e+00  2.2093e+01  1.0000e+00
-4.7565e-01  1.8476e-02 -1.8779e-01  2.2351e+01  2.1241e+01  1.0696e+01  3.2637e+01  1.0000e+00
 3.4068e-01  7.0857e-02 -3.2914e-01 -2.0669e+01 -7.3180e+00  2.0212e+01  2.9820e+01  1.0000e+00
-1.6632e-01  2.6370e-01  2.0970e-01  1.7252e+01 -2.2657e+01 -1.7539e+01  3.3445e+01  1.0000e+00
-1.7680e-01  1.5719e-01  1.1568e-01  3.2707e+00 -1.4483e+01  8.6067e+00  1.7162e+01  1.0000e+00
 1.8536e-01 -2.1339e-01 -1.5353e-01 -4.3882e+00  1.6735e+01  3.7241e+00  1.7697e+01  1.0000e+00
