# limit = 10.4942
#
# x           y           z           vx          vy          vz          s           m
 4.3494e-01 -2.0225e+00 -9.5329e-01 -2.8800e+00 -1.1948e-01  4.1118e+00  5.0215e+00  1.0000e+00
 9.1261e-02  5.3119e-01 -1.1440e-01  3.4914e+00 -3.2991e+00 -1.3143e+00  4.9801e+00  1.0000e+00
 1.0853e+01  3.4544e-01  2.1215e+00  3.4669e+01  1.8541e+00  6.8197e+00  3.5382e+01  1.0000e+00
-3.3072e-01  7.0498e-01  2.5632e-01  4.2304e+00  1.3496e+01 -5.3781e-01  1.4154e+01  1.0000e+00
-9.0618e+00  3.4850e+00  5.5319e+00 -2.9748e+01  1.1034e+01  1.7573e+01  3.6269e+01  1.0000e+00
 3.8844e+00 -1.3536e+00  1.1258e+01  1.3039e+01 -3.7787e+00  3.6662e+01  3.9094e+01  1.0000e+00
 7.2157e-01 -9.1889e+00 -6.4416e+00  1.6720e+00 -2.9903e+01 -2.0386e+01  3.6229e+01  1.0000e+00
-4.9199e-01  1.5251e+00  8.4904e-01  1.9043e+00 -7.7660e+00 -4.3217e+00  9.0892e+00  1.0000e+00
-1.4696e+01  1.0660e+01  3.2608e+01 -4.5558e+01  3.3392e+01  1.0467e+02  1.1894e+02  1.0000e+00
 7.4693e+00 -3.7438e+00  1.7434e-01  1.1479e+02 -6.2171e+01  3.0580e+00  1.3058e+02  1.0000e+00
 2.4115e+00  2.8373e+00  1.9872e+00  3.4107e+00  5.7821e+00  3.1149e+00  7.4005e+00  1.0000e+00
 2.4685e-01  6.0619e-01  8.2124e-02 -2.2850e+00  9.4898e+00  1.0711e+01  1.4492e+01  1.0000e+00
 2.4978e-01  2.9216e-01  7.0287e-01 -1.2380e+01 -3.5070e+00 -1.6814e+01  2.1172e+01  1.0000e+00
 3.1971e+00  5.4867e-01 -7.6486e-01  1.0180e+01  3.2417e+00 -8.8633e-01  1.0721e+01  1.0000e+00
-4.3598e-01  4.0243e-01 -1.1566e-02 -1.6568e+01 -2.0186e-01 -5.1857e+00  1.7362e+01  1.0000e+00
-4.1602e+00 -5.3043e-01 -3.5250e+00 -1.1894e+01 -2.5461e+00 -7.7432e+00  1.4419e+01  1.0000e+00
 6.5866e+00 -6.8619e+00 -7.7945e+00  2.1321e+01 -2.2329e+01 -2.5777e+01  4.0220e+01  1.0000e+00
-1.6587e-01  6.0420e-01  2.7221e-02 -6.4133e+00  8.2453e+00  2.0623e+01  2.3118e+01  1.0000e+00
-1.2820e-03  6.3280e-01  4.0318e-01  8.3227e+00  3.5720e+00  8.6320e+00  1.2511e+01  1.0000e+00
 2.2839e+01  1.8831e+01 -8.2657e+00  7.3490e+01  5.8942e+01 -2.5226e+01  9.7526e+01  1.0000e+00
 1.3224e-02  8.3200e-01  4.5022e-01  5.9767e+00  1.7425e+01  4.9450e+00  1.9074e+01  1.0000e+00
-1.5199e-01  6.3553e-01  2.5357e-02  1.7092e+01 -1.0444e+01  1.4088e+01  2.4488e+01  1.0000e+00
-8.0372e-01 -2.9098e-01  1.4984e+00 -1.0555e+01 -1.5116e+01  2.0735e+01  2.7746e+01  1.0000e+00
-4.8804e+00  9.1200e+00 -9.3240e+00 -1.6047e+01  3.0759e+01 -3.0747e+01  4.6358e+01  1.0000e+00
-2.9968e-01  1.0550e+01 -4.7047e+00 -1.2140e+00  3.4303e+01 -1.5093e+01  3.7496e+01  1.0000e+00
-2.5243e+00  1.2006e+00 -4.5951e+00 -9.0334e+00  5.8324e+00 -1.2027e+01  1.6133e+01  1.0000e+00
 3.5682e+00 -8.2761e+00  1.6633e+00  1.0352e+01 -2.6952e+01  4.9156e+00  2.9287e+01  1.0000e+00
 2.0805e+01 -5.3834e+00 -2.0061e+01  7.5303e+01 -1.9851e+01 -7.2671e+01  1.0652e+02  1.0000e+00
 6.0034e-01 -1.2568e+01 -1.6583e+01  2.1823e+00 -4.2270e+01 -5.5738e+01  6.9987e+01  1.0000e+00
-3.0995e-02  5.8840e-01  2.5697e-01  4.9549e+00 -5.7063e+00 -1.5561e+01  1.7299e+01  1.0000e+00
-2.8259e-01  5.8736e-01  2.2943e-01  2.0354e+00 -8.6786e+00  1.1969e+01  1.4924e+01  1.0000e+00
-2.9663e-01  3.0175e-01  2.6061e-01 -4.1597e+00 -3.3268e+00  1.8406e+01  1.9161e+01  1.0000e+00
-3.1430e-01  8.5700e-01  3.3258e-01  2.5529e+00 -1.2999e-02 -1.3034e+01  1.3282e+01  1.0000e+00
-4.2688e-01  6.8355e-01  4.8629e-01 -1.4797e+01  1.7619e+01  6.5016e-01  2.3017e+01  1.0000e+00
-5.1361e-02  5.9773e-01  9.2678e-02  2.2896e+01  6.6362e+00 -1.2969e+01  2.7137e+01  1.0000e+00
 1.5145e-01  8.7755e-01  3.4405e-01  1.0153e+01  1.3561e+00 -1.1965e+01  1.5750e+01  1.0000e+00
-6.0621e-01  1.0444e+00  2.2270e-03 -5.0227e+00  2.2025e+01 -1.3199e+01  2.6164e+01  1.0000e+00
-8.8298e+00  1.6904e+01 -2.1558e+01 -2.8560e+01  5.4736e+01 -6.8014e+01  9.1856e+01  1.0000e+00
-4.0433e-01  4.3813e-01 -2.7588e-01  1.3107e+01  5.3573e+00  1.8576e+01  2.3357e+01  1.0000e+00
 6.6333e+00 -1.5559e+00  5.5422e+00  2.0170e+01 -4.2449e+00  1.7070e+01  2.6763e+01  1.0000e+00
 4.1111e+00  3.7069e+00  2.3431e-01  1.0169e+01  9.6684e+00  2.1359e+00  1.4193e+01  1.0000e+00
 1.4081e+00  5.3055e-01  2.2120e-01  1.4151e+01  1.7534e+00 -3.5912e+00  1.4705e+01  1.0000e+00
-2.9867e-01  4.6892e-01  2.6654e-01 -2.2341e+01  1.0477e+01 -1.1445e+01  2.7201e+01  1.0000e+00
 1.2487e+00 -3.8131e+00  1.2194e+01  4.3231e+00 -1.2155e+01  4.0055e+01  4.2081e+01  1.0000e+00
 1.1690e+01  5.6848e+00  9.0777e-01  3.9129e+01  1.8858e+01  3.1714e+00  4.3552e+01  1.0000e+00
 6.2691e-01 -7.7894e+00  1.1869e+00  3.2468e+00 -2.4490e+01  4.3813e+00  2.5089e+01  1.0000e+00
-2.3644e-01  6.2235e-01  3.1436e-01 -1.9047e+01  9.6609e+00 -1.1800e+01  2.4400e+01  1.0000e+00
 2.1124e+00 -2.1158e+00 -4.5955e-01  4.0162e+00 -2.3663e-01  1.1342e+00  4.1800e+00  1.0000e+00
 5.7746e+00 -2.2139e+00  2.4943e+00  1.5877e+01 -6.3339e+00  7.3262e+00  1.8598e+01  1.0000e+00
 1.2716e-01  5.1842e-01  8.3002e-02  8.0364e+00  2.6252e+00 -2.9461e+01  3.0650e+01  1.0000e+00
 1.7051e-01  1.9670e-01 -4.7373e-01  1.2301e+00  6.0219e-01  1.2383e+00  1.8464e+00  1.0000e+00
 7.5934e-03  3.0926e-01  3.3093e-01  7.9712e-01 -8.2635e+00  9.9935e-01  8.3618e+00  1.0000e+00
-1.9795e+00 -3.1002e+00  3.0449e+00 -4.2568e+00 -7.0100e+00  7.0956e+00  1.0845e+01  1.0000e+00
-2.8398e-01  5.2491e-01  1.6695e-01  2.1632e+01 -1.4760e+01 -9.0034e+00  2.7693e+01  1.0000e+00
 5.1821e-02  4.5578e-01  4.9171e-02  1.2871e+01  1.6583e+01 -7.0705e+00  2.2151e+01  1.0000e+00
 2.2116e-01  5.4910e-01  1.8698e-01 -4.0342e+00  9.6178e+00 -2.0067e+01  2.2615e+01  1.0000e+00
-1.4325e-02  7.2790e-01  1.9511e-01  4.1882e+00 -1.3614e+01 -8.7144e+00  1.6698e+01  1.0000e+00
-1.6582e-01  5.4990e-01 -7.4611e-03  3.5949e+00 -1.6947e+01 -8.6895e+00  1.9382e+01  1.0000e+00
-5.5821e-01  7.8608e-01  7.3167e-02  2.9604e+00 -3.6994e+00 -6.2263e+00  7.8240e+00  1.0000e+00
 3.0831e+00 -1.5523e+00  8.8597e+00  9.2167e+00 -5.4852e+00  2.8414e+01  3.0371e+01  1.0000e+00
-3.3960e-01  4.2460e-01 -3.9970e-02 -8.8345e+00 -1.4721e+00 -9.3511e+00  1.2948e+01  1.0000e+00
-7.4571e-01 -3.3465e-01  5.8955e-01 -1.1665e+01 -2.2976e+01  9.0831e+00  2.7322e+01  1.0000e+00
 5.0587e+00  4.3695e-01 -2.4622e+00  1.9617e+01  2.0654e+00 -9.4415e+00  2.1869e+01  1.0000e+00
-2.9930e-01  8.3802e-01 -3.4718e-01  7.4680e+00 -3.4413e+00 -5.0025e+00  9.6249e+00  1.0000e+00
 1.9612e+00 -6.7603e-01  7.0771e-01 -3.0512e+00  5.4287e-02 -2.1007e-01  3.0589e+00  1.0000e+00
-1.3255e-01  2.1598e-01  4.7243e-01  1.4675e+01 -1.5274e+01  8.8990e+00  2.2975e+01  1.0000e+00
-2.3533e-01  7.4762e-01  1.6132e-01  1.0719e+01  3.2454e+00 -1.1300e+01  1.5909e+01  1.0000e+00
-2.7803e-01  8.6497e-01  9.0521e-02  1.1395e-01  6.4304e+00  2.8975e+00  7.0540e+00  1.0000e+00
-5.0883e-01  4.3262e-01  1.6507e-01 -3.5796e+00  7.1917e+00  1.3503e+01  1.5712e+01  1.0000e+00
-6.5681e-01  1.5668e+00  4.8178e-01 -1.0629e+00  3.3555e+00  2.5616e+00  4.3532e+00  1.0000e+00
 1.0546e+01  1.2600e+00  1.9591e+00  3.4405e+01  3.6349e+00  6.1266e+00  3.5135e+01  1.0000e+00
-2.4632e-01  7.2083e-01  1.9175e-01  8.0770e+00  1.2859e+01  5.6526e+00  1.6203e+01  1.0000e+00
 5.3464e-01  2.6301e-01  1.2773e-01  6.1674e+00  5.0245e+00 -2.6232e+00  8.3763e+00  1.0000e+00
-1.0924e+00  2.5353e-01  7.2118e-02 -1.1079e+01 -4.0487e+00 -5.8808e+00  1.3181e+01  1.0000e+00
-3.8127e-01  8.5946e-01 -9.3483e-02 -1.2649e+01  7.5715e+00 -1.9058e+00  1.4865e+01  1.0000e+00
-1.4951e-01  5.7850e-01  1.0894e-01  7.5716e+00  9.0609e+00  3.6682e+00  1.2365e+01  1.0000e+00
-2.4005e-01  6.1547e-01  3.1370e-01  6.3106e+00  2.6333e+01 -6.6229e+00  2.7877e+01  1.0000e+00
-7.3362e-01  1.9173e+00 -1.8391e-01  1.9525e-01  1.2599e+00 -2.8038e+00  3.0800e+00  1.0000e+00
 1.2505e+01 -6.0972e+00 -1.4698e+00  4.1820e+01 -1.9692e+01 -4.7590e+00  4.6469e+01  1.0000e+00
-7.5215e+00 -4.7118e+00 -2.9896e+00 -2.4002e+01 -1.4361e+01 -8.9619e+00  2.9371e+01  1.0000e+00
-1.2300e-01  4.4924e-01  2.3032e-01  6.5837e+00 -1.3397e+01  9.9627e+00  1.7947e+01  1.0000e+00
 5.5504e+00  1.5067e+00  3.6904e+00  3.3047e+01  7.1228e+00  2.1118e+01  3.9860e+01  1.0000e+00
 1.2881e+00 -5.3265e-01 -7.7054e-01 -2.9351e+00  3.0732e+00  4.5022e+00  6.1910e+00  1.0000e+00
 3.1246e+00  2.4722e+00  3.8819e+00  7.1031e+00  7.1197e+00  9.5518e+00  1.3870e+01  1.0000e+00
-2.7826e-01  3.2082e-01 -2.2946e-02 -1.7034e+00  9.4542e+00  5.7072e-01  9.6233e+00  1.0000e+00
-1.7933e-01  6.9214e-01  7.2781e-02 -3.2169e+00 -1.8626e+01  1.7543e+01  2.5788e+01  1.0000e+00
-5.7587e-01  8.4275e-01  6.3318e-01  7.7799e+00 -5.8504e+00 -7.5574e+00  1.2323e+01  1.0000e+00
 1.8472e+00 -1.2862e+00  1.9401e+00 -2.3855e-01 -2.3254e-01  1.8582e+00  1.8878e+00  1.0000e+00
 2.8168e+01  7.4509e+00 -2.7572e+01  2.2218e+02  5.5313e+01 -2.1506e+02  3.1413e+02  1.0000e+00
-1.2358e-01  8.6034e-01  1.7687e-01 -2.0936e+01 -4.3515e+00  1.1683e+00  2.1415e+01  1.0000e+00
 2.0741e+00 -1.0611e+00  1.8486e+00  2.1437e+00  3.5860e-01  3.6128e-01  2.2033e+00  1.0000e+00
-4.8582e-01  6.6301e-01 -2.7466e-01  6.4348e-01  1.1273e+01  8.1456e-01  1.1321e+01  1.0000e+00
 6.6157e-01  2.0496e-01 -1.3488e-01 -5.9871e+00  7.1774e+00  1.7929e+00  9.5171e+00  1.0000e+00
-3.3281e-01  6.4171e-01  1.0453e-01 -2.2888e+01 -1.0188e+01 -2.1512e+01  3.3021e+01  1.0000e+00
 1.4251e+00 -4.8679e-01 -8.2192e-02  1.4601e+01 -5.3672e+00 -2.8051e+00  1.5807e+01  1.0000e+00
-3.3887e-03  5.1856e-01  3.3478e-02 -1.4808e+01  1.4232e-01  1.4201e+01  2.0518e+01  1.0000e+00
-1.4796e-01  5.6387e-01  1.7475e-02 -6.5242e+00 -6.0559e+00  4.6522e+00  1.0044e+01  1.0000e+00
-4.1577e+00 -6.1389e+00 -6.8659e+00 -1.3278e+01 -1.9221e+01 -2.1685e+01  3.1874e+01  1.0000e+00
 9.6509e-01 -2.0586e+00 -8.8812e+00  2.8498e+00 -5.6118e+00 -2.4077e+01  2.4886e+01  1.0000e+00
 2.9317e-01  3.2554e+00 -1.8196e+00  4.7143e+00  6.2036e+00 -2.5836e+00  8.2088e+00  1.0000e+00
-1.5074e-01  4.9710e-01  1.5176e-01  1.3484e+01  6.4696e+00  1.7651e+01  2.3135e+01  1.0000e+00
-3.5434e-01  5.9791e-01  2.5620e-01 -2.4107e+01 -2.8154e+00  1.3600e+01  2.7821e+01  1.0000e+00
 1.8255e+00 -8.1978e-01 -1.7770e-01 -1.7311e+00  4.1389e+00  1.1841e+00  4.6400e+00  1.0000e+00
-1.1472e+00  8.2750e-01  4.3443e-01  1.0594e+00  1.4875e+00  1.9431e-01  1.8365e+00  1.0000e+00
 1.0472e+01  3.9008e+00 -2.5206e-01  3.3804e+01  1.3403e+01 -9.4946e-01  3.6376e+01  1.0000e+00
 7.4989e-02  4.9252e-01  1.2936e-01 -4.1318e-01  1.3530e+01 -3.2879e+00  1.3930e+01  1.0000e+00
 7.7731e+00  4.1460e-01  8.7239e+00  2.5126e+01  1.5549e+00  2.8180e+01  3.7787e+01  1.0000e+00
 8.1432e-02  1.1914e-01 -2.4361e-01  2.9330e+00  2.5903e+00  3.7150e+00  5.3957e+00  1.0000e+00
 2.6261e-01  1.0264e+00 -4.6906e-02  1.5350e+01 -6.1130e+00 -1.5659e+00  1.6597e+01  1.0000e+00
-1.2544e+01  2.5772e+00  2.8397e+00 -4.1542e+01  9.0748e+00  9.5550e+00  4.3582e+01  1.0000e+00
-6.2648e-01  1.0611e+00  4.1776e-01  8.4958e+00 -1.8455e+01  1.7484e-01  2.0318e+01  1.0000e+00
 2.6850e+00 -4.5384e+00  7.9943e+00  8.6822e+00 -1.4619e+01  2.4737e+01  3.0017e+01  1.0000e+00
 3.0983e+00 -3.1530e+00  6.5571e+00  8.9981e+00 -9.5705e+00  1.9939e+01  2.3877e+01  1.0000e+00
 5.3802e+00 -6.4388e+00 -2.4402e+00  1.5638e+01 -1.9770e+01 -7.3459e+00  2.6256e+01  1.0000e+00
 2.8834e+00 -1.6246e+00  6.1851e-01  3.6165e+00 -4.6260e-01  1.3695e+00  3.8947e+00  1.0000e+00
 4.5780e-02  1.7081e-01  4.9268e-01 -1.1202e+00  3.5378e+00  1.7588e+01  1.7976e+01  1.0000e+00
-2.1434e-01  8.9477e-01  9.4826e-01  5.3112e+00  5.2360e+00 -8.5981e+00  1.1382e+01  1.0000e+00
-2.6637e-01  6.2275e-01 -2.6971e-01 -1.6575e+00 -7.6936e+00  7.3510e+00  1.0769e+01  1.0000e+00
-8.1058e-02  4.8050e-01  9.2437e-02  1.9394e+01 -7.0492e+00  1.7195e+01  2.6861e+01  1.0000e+00
-3.8093e-01  7.0030e-01  3.0198e-01  5.8345e+00 -3.1292e+00  4.0922e+00  7.7833e+00  1.0000e+00
-8.3737e-02  7.1239e-01  3.7582e-01 -1.8398e+01  8.5557e+00  1.8621e+01  2.7539e+01  1.0000e+00
-1.7140e-01  7.9442e-01  2.4935e-01 -2.8315e+00  2.3285e+01  1.1244e+01  2.6013e+01  1.0000e+00
-1.6423e+01  6.7676e+00  6.1383e+00 -5.5117e+01  2.3037e+01  2.1264e+01  6.3410e+01  1.0000e+00
-4.1396e-01  4.2562e-01  2.0695e-01  9.6161e+00  7.8663e+00 -3.0946e+00  1.2803e+01  1.0000e+00
 1.2173e-02  2.6053e-01  1.5249e-01  9.6772e+00 -1.6360e+01  7.3808e+00  2.0391e+01  1.0000e+00
-5.1590e-02  5.6313e-01  4.5152e-01  1.7607e+00  4.3733e+00  1.4769e+01  1.5503e+01  1.0000e+00
 6.2241e+00 -5.4030e+00 -2.2640e+00  1.9866e+01 -1.6537e+01 -6.2765e+00  2.6599e+01  1.0000e+00
 4.5719e-02  3.8117e-01  4.9826e-01  8.0923e+00 -9.0725e+00  9.5175e+00  1.5439e+01  1.0000e+00
 4.2222e+00 -3.6892e+00  9.0886e+00  1.3212e+01 -1.1310e+01  2.9801e+01  3.4505e+01  1.0000e+00
 1.3967e-01  6.4140e-01  7.0092e-01  4.7840e+01  6.3134e+00  5.1591e+01  7.0641e+01  1.0000e+00
-1.4836e+00 -1.8091e+00 -7.7479e+00 -5.3191e+00 -5.0500e+00 -2.3765e+01  2.4872e+01  1.0000e+00
 1.9108e+00 -1.2139e+00  9.1909e-01 -4.4740e-01  8.3688e-01 -4.0671e-01  1.0325e+00  1.0000e+00
-3.3682e-01  5.4103e-01  1.9512e-01 -2.2461e+01 -1.8091e+01  8.2924e+00  3.0009e+01  1.0000e+00
-5.8865e-01  5.5560e-01  3.4319e-01 -9.1642e+00 -8.6937e+00 -5.4924e+00  1.3774e+01  1.0000e+00
-4.7155e-01  5.0428e-01  3.3327e-01  2.8816e+01 -8.3557e+00 -7.0677e+00  3.0824e+01  1.0000e+00
-2.7739e-01  6.5501e-01  8.2370e-01 -3.2203e+00  1.8674e+01  2.2049e+00  1.9078e+01  1.0000e+00
 3.7748e-01  2.6992e-01  8.2004e-02 -6.3392e+00  1.0899e+01  4.9984e-01  1.2618e+01  1.0000e+00
